identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:EE:AC:E1,2,77,-66,1,25,49,84
80:6F:B0:EE:AC:E1,2,78,-66,1,25,-38,-4
80:6F:B0:EE:AC:E1,2,79,-66,1,25,35,102
80:6F:B0:EE:AC:E1,2,80,-66,1,25,8,-73
80:6F:B0:EE:AC:E1,2,81,-66,1,25,20,88
80:6F:B0:EE:AC:E1,3,0,-63,1,14,10,71
80:6F:B0:EE:AC:E1,3,1,-63,1,14,77,-9
80:6F:B0:EE:AC:E1,3,2,-63,1,14,-8,-74
80:6F:B0:EE:AC:E1,3,3,-63,1,14,-74,18
80:6F:B0:EE:AC:E1,3,4,-63,1,14,11,71
80:6F:B0:EE:AC:E1,3,5,-63,1,14,75,-17
80:6F:B0:EE:AC:E1,3,6,-63,1,14,-17,-76
80:6F:B0:EE:AC:E1,3,7,-63,1,14,-74,12
80:6F:B0:EE:AC:E1,3,8,-63,1,14,75,-16
80:6F:B0:EE:AC:E1,3,9,-63,1,14,-74,15
80:6F:B0:EE:AC:E1,3,10,-63,1,14,69,-21
80:6F:B0:EE:AC:E1,3,11,-63,1,14,-70,28
80:6F:B0:EE:AC:E1,3,12,-63,1,14,69,-25
80:6F:B0:EE:AC:E1,3,13,-63,1,14,-75,23
80:6F:B0:EE:AC:E1,3,14,-63,1,14,71,-25
80:6F:B0:EE:AC:E1,3,15,-63,1,14,-69,36
80:6F:B0:EE:AC:E1,3,16,-63,1,14,63,-43
80:6F:B0:EE:AC:E1,3,17,-63,1,14,-67,38
80:6F:B0:EE:AC:E1,3,18,-63,1,14,67,-38
80:6F:B0:EE:AC:E1,3,19,-63,1,14,-73,30
80:6F:B0:EE:AC:E1,3,20,-63,1,14,71,-26
80:6F:B0:EE:AC:E1,3,21,-63,1,14,-71,24
80:6F:B0:EE:AC:E1,3,22,-63,1,14,69,-38
80:6F:B0:EE:AC:E1,3,23,-63,1,14,-71,36
80:6F:B0:EE:AC:E1,3,24,-63,1,14,69,-36
80:6F:B0:EE:AC:E1,3,25,-63,1,14,-67,41
80:6F:B0:EE:AC:E1,3,26,-63,1,14,60,-45
80:6F:B0:EE:AC:E1,3,27,-63,1,14,-61,51
80:6F:B0:EE:AC:E1,3,28,-63,1,14,57,-47
80:6F:B0:EE:AC:E1,3,29,-63,1,14,-67,40
80:6F:B0:EE:AC:E1,3,30,-63,1,14,57,-55
80:6F:B0:EE:AC:E1,3,31,-63,1,14,-58,45
80:6F:B0:EE:AC:E1,3,32,-63,1,14,59,-47
80:6F:B0:EE:AC:E1,3,33,-63,1,14,-64,50
80:6F:B0:EE:AC:E1,3,34,-63,1,14,60,-41
80:6F:B0:EE:AC:E1,3,35,-63,1,14,-59,43
80:6F:B0:EE:AC:E1,3,36,-63,1,14,64,-40
80:6F:B0:EE:AC:E1,3,37,-63,1,14,-53,45
80:6F:B0:EE:AC:E1,3,38,-63,1,14,51,-53
80:6F:B0:EE:AC:E1,3,39,-63,1,14,-47,53
80:6F:B0:EE:AC:E1,3,40,-63,1,14,39,-63
80:6F:B0:EE:AC:E1,3,41,-63,1,14,-42,64
80:6F:B0:EE:AC:E1,3,42,-63,1,14,44,-58
80:6F:B0:EE:AC:E1,3,43,-63,1,14,-50,58
80:6F:B0:EE:AC:E1,3,44,-63,1,14,23,-70
80:6F:B0:EE:AC:E1,3,45,-63,1,14,-75,37
80:6F:B0:EE:AC:E1,3,46,-63,1,14,21,-63
80:6F:B0:EE:AC:E1,3,47,-63,1,14,-72,67
80:6F:B0:EE:AC:E1,3,48,-63,1,14,22,-42
80:6F:B0:EE:AC:E1,3,49,-63,1,14,-70,80
80:6F:B0:EE:AC:E1,3,50,-63,1,14,35,-38
80:6F:B0:EE:AC:E1,3,51,-63,1,14,-55,81
80:6F:B0:EE:AC:E1,3,52,-63,1,14,27,-34
80:6F:B0:EE:AC:E1,3,53,-63,1,14,-67,78
80:6F:B0:EE:AC:E1,3,54,-63,1,14,13,-68
80:6F:B0:EE:AC:E1,3,55,-63,1,14,-50,89
80:6F:B0:EE:AC:E1,3,56,-63,1,14,45,-53
80:6F:B0:EE:AC:E1,3,57,-63,1,14,-31,97
80:6F:B0:EE:AC:E1,3,58,-63,1,14,3,-64
80:6F:B0:EE:AC:E1,3,59,-63,1,14,-38,94
80:6F:B0:EE:AC:E1,3,60,-63,1,14,30,-41
80:6F:B0:EE:AC:E1,3,61,-63,1,14,-1,72
80:6F:B0:EE:AC:E1,3,62,-63,1,14,57,-73
80:6F:B0:EE:AC:E1,3,63,-63,1,14,-33,101
80:6F:B0:EE:AC:E1,3,64,-63,1,14,48,-37
80:6F:B0:EE:AC:E1,3,65,-63,1,14,-9,58
80:6F:B0:EE:AC:E1,3,66,-63,1,14,28,-97
80:6F:B0:EE:AC:E1,3,67,-63,1,14,-53,58
80:6F:B0:EE:AC:E1,3,68,-63,1,14,4,-51
80:6F:B0:EE:AC:E1,3,69,-63,1,14,-41,58
80:6F:B0:EE:AC:E1,3,70,-63,1,14,35,-93
80:6F:B0:EE:AC:E1,3,71,-63,1,14,16,69
80:6F:B0:EE:AC:E1,3,72,-63,1,14,18,-105
80:6F:B0:EE:AC:E1,3,73,-63,1,14,5,53
80:6F:B0:EE:AC:E1,3,74,-63,1,14,18,-100
80:6F:B0:EE:AC:E1,3,75,-63,1,14,15,56
80:6F:B0:EE:AC:E1,3,76,-63,1,14,31,-98
80:6F:B0:EE:AC:E1,3,77,-63,1,14,-23,55
80:6F:B0:EE:AC:E1,3,78,-63,1,14,8,-106
80:6F:B0:EE:AC:E1,3,79,-63,1,14,-16,48
80:6F:B0:EE:AC:E1,3,80,-63,1,14,42,-85
80:6F:B0:EE:AC:E1,3,81,-63,1,14,11,88
80:6F:B0:EE:AC:E1,4,0,-57,1,3,60,-56
80:6F:B0:EE:AC:E1,4,1,-57,1,3,-56,-58
80:6F:B0:EE:AC:E1,4,2,-57,1,3,-57,54
80:6F:B0:EE:AC:E1,4,3,-57,1,3,60,56
80:6F:B0:EE:AC:E1,4,4,-57,1,3,55,-58
80:6F:B0:EE:AC:E1,4,5,-57,1,3,-61,-50
80:6F:B0:EE:AC:E1,4,6,-57,1,3,-53,64
80:6F:B0:EE:AC:E1,4,7,-57,1,3,63,49
80:6F:B0:EE:AC:E1,4,8,-57,1,3,-63,-47
80:6F:B0:EE:AC:E1,4,9,-57,1,3,69,43
80:6F:B0:EE:AC:E1,4,10,-57,1,3,-75,-40
80:6F:B0:EE:AC:E1,4,11,-57,1,3,75,34
80:6F:B0:EE:AC:E1,4,12,-57,1,3,-73,-34
80:6F:B0:EE:AC:E1,4,13,-57,1,3,74,29
80:6F:B0:EE:AC:E1,4,14,-57,1,3,-78,-30
80:6F:B0:EE:AC:E1,4,15,-57,1,3,73,36
80:6F:B0:EE:AC:E1,4,16,-57,1,3,-72,-41
80:6F:B0:EE:AC:E1,4,17,-57,1,3,71,39
80:6F:B0:EE:AC:E1,4,18,-57,1,3,-79,-22
80:6F:B0:EE:AC:E1,4,19,-57,1,3,76,17
80:6F:B0:EE:AC:E1,4,20,-57,1,3,-83,-14
80:6F:B0:EE:AC:E1,4,21,-57,1,3,79,13
80:6F:B0:EE:AC:E1,4,22,-57,1,3,-78,-8
80:6F:B0:EE:AC:E1,4,23,-57,1,3,81,1
80:6F:B0:EE:AC:E1,4,24,-57,1,3,-83,-6
80:6F:B0:EE:AC:E1,4,25,-57,1,3,80,3
80:6F:B0:EE:AC:E1,4,26,-57,1,3,-85,3
80:6F:B0:EE:AC:E1,4,27,-57,1,3,78,-4
80:6F:B0:EE:AC:E1,4,28,-57,1,3,-80,11
80:6F:B0:EE:AC:E1,4,29,-57,1,3,78,-8
80:6F:B0:EE:AC:E1,4,30,-57,1,3,-83,-2
80:6F:B0:EE:AC:E1,4,31,-57,1,3,80,-5
80:6F:B0:EE:AC:E1,4,32,-57,1,3,-79,13
80:6F:B0:EE:AC:E1,4,33,-57,1,3,79,-13
80:6F:B0:EE:AC:E1,4,34,-57,1,3,-80,20
80:6F:B0:EE:AC:E1,4,35,-57,1,3,78,-25
80:6F:B0:EE:AC:E1,4,36,-57,1,3,-75,29
80:6F:B0:EE:AC:E1,4,37,-57,1,3,75,-36
80:6F:B0:EE:AC:E1,4,38,-57,1,3,-74,31
80:6F:B0:EE:AC:E1,4,39,-57,1,3,73,-34
80:6F:B0:EE:AC:E1,4,40,-57,1,3,-72,36
80:6F:B0:EE:AC:E1,4,41,-57,1,3,68,-39
80:6F:B0:EE:AC:E1,4,42,-57,1,3,-65,50
80:6F:B0:EE:AC:E1,4,43,-57,1,3,67,-50
80:6F:B0:EE:AC:E1,4,44,-57,1,3,-69,44
80:6F:B0:EE:AC:E1,4,45,-57,1,3,72,-42
80:6F:B0:EE:AC:E1,4,46,-57,1,3,-66,46
80:6F:B0:EE:AC:E1,4,47,-57,1,3,61,-49
80:6F:B0:EE:AC:E1,4,48,-57,1,3,-60,51
80:6F:B0:EE:AC:E1,4,49,-57,1,3,62,-53
80:6F:B0:EE:AC:E1,4,50,-57,1,3,-51,62
80:6F:B0:EE:AC:E1,4,51,-57,1,3,49,-62
80:6F:B0:EE:AC:E1,4,52,-57,1,3,-45,66
80:6F:B0:EE:AC:E1,4,53,-57,1,3,56,-64
80:6F:B0:EE:AC:E1,4,54,-57,1,3,-45,68
80:6F:B0:EE:AC:E1,4,55,-57,1,3,34,-76
80:6F:B0:EE:AC:E1,4,56,-57,1,3,-36,71
80:6F:B0:EE:AC:E1,4,57,-57,1,3,31,-72
80:6F:B0:EE:AC:E1,4,58,-57,1,3,-37,70
80:6F:B0:EE:AC:E1,4,59,-57,1,3,44,-66
80:6F:B0:EE:AC:E1,4,60,-57,1,3,-40,67
80:6F:B0:EE:AC:E1,4,61,-57,1,3,42,-71
80:6F:B0:EE:AC:E1,4,62,-57,1,3,-36,71
80:6F:B0:EE:AC:E1,4,63,-57,1,3,30,-77
80:6F:B0:EE:AC:E1,4,64,-57,1,3,-18,80
80:6F:B0:EE:AC:E1,4,65,-57,1,3,13,-77
80:6F:B0:EE:AC:E1,4,66,-57,1,3,-5,80
80:6F:B0:EE:AC:E1,4,67,-57,1,3,8,-85
80:6F:B0:EE:AC:E1,4,68,-57,1,3,-11,78
80:6F:B0:EE:AC:E1,4,69,-57,1,3,7,-85
80:6F:B0:EE:AC:E1,4,70,-57,1,3,-6,81
80:6F:B0:EE:AC:E1,4,71,-57,1,3,5,-80
80:6F:B0:EE:AC:E1,4,72,-57,1,3,-9,78
80:6F:B0:EE:AC:E1,4,73,-57,1,3,3,-79
80:6F:B0:EE:AC:E1,4,74,-57,1,3,0,79
80:6F:B0:EE:AC:E1,4,75,-57,1,3,2,-81
80:6F:B0:EE:AC:E1,4,76,-57,1,3,4,80
80:6F:B0:EE:AC:E1,4,77,-57,1,3,-15,-80
80:6F:B0:EE:AC:E1,4,78,-57,1,3,23,78
80:6F:B0:EE:AC:E1,4,79,-57,1,3,-23,-77
80:6F:B0:EE:AC:E1,4,80,-57,1,3,22,75
80:6F:B0:EE:AC:E1,4,81,-57,1,3,-26,-77
80:6F:B0:EE:AC:E1,5,0,-58,1,29,-67,18
80:6F:B0:EE:AC:E1,5,1,-58,1,29,19,73
80:6F:B0:EE:AC:E1,5,2,-58,1,29,70,-24
80:6F:B0:EE:AC:E1,5,3,-58,1,29,-28,-67
80:6F:B0:EE:AC:E1,5,4,-58,1,29,-71,22
80:6F:B0:EE:AC:E1,5,5,-58,1,29,32,70
80:6F:B0:EE:AC:E1,5,6,-58,1,29,60,-31
80:6F:B0:EE:AC:E1,5,7,-58,1,29,-30,-71
80:6F:B0:EE:AC:E1,5,8,-58,1,29,33,58
80:6F:B0:EE:AC:E1,5,9,-58,1,29,-44,-61
80:6F:B0:EE:AC:E1,5,10,-58,1,29,46,57
80:6F:B0:EE:AC:E1,5,11,-58,1,29,-47,-50
