identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:EE:AC:E1,1,33,-59,1,31,-44,42
80:6F:B0:EE:AC:E1,1,34,-59,1,31,39,-51
80:6F:B0:EE:AC:E1,1,35,-59,1,31,-33,61
80:6F:B0:EE:AC:E1,1,36,-59,1,31,27,-58
80:6F:B0:EE:AC:E1,1,37,-59,1,31,-16,56
80:6F:B0:EE:AC:E1,1,38,-59,1,31,3,-68
80:6F:B0:EE:AC:E1,1,39,-59,1,31,-1,63
80:6F:B0:EE:AC:E1,1,40,-59,1,31,-1,-62
80:6F:B0:EE:AC:E1,1,41,-59,1,31,17,57
80:6F:B0:EE:AC:E1,1,42,-59,1,31,-24,-61
80:6F:B0:EE:AC:E1,1,43,-59,1,31,36,50
80:6F:B0:EE:AC:E1,1,44,-59,1,31,-34,-58
80:6F:B0:EE:AC:E1,1,45,-59,1,31,40,52
80:6F:B0:EE:AC:E1,1,46,-59,1,31,-45,-45
80:6F:B0:EE:AC:E1,1,47,-59,1,31,50,39
80:6F:B0:EE:AC:E1,1,48,-59,1,31,-64,-21
80:6F:B0:EE:AC:E1,1,49,-59,1,31,52,7
80:6F:B0:EE:AC:E1,1,50,-59,1,31,-65,-5
80:6F:B0:EE:AC:E1,1,51,-59,1,31,67,-5
80:6F:B0:EE:AC:E1,1,52,-59,1,31,-59,10
80:6F:B0:EE:AC:E1,1,53,-59,1,31,65,-14
80:6F:B0:EE:AC:E1,1,54,-59,1,31,-59,35
80:6F:B0:EE:AC:E1,1,55,-59,1,31,56,-22
80:6F:B0:EE:AC:E1,1,56,-59,1,31,-51,31
80:6F:B0:EE:AC:E1,1,57,-59,1,31,43,-47
80:6F:B0:EE:AC:E1,1,58,-59,1,31,-50,41
80:6F:B0:EE:AC:E1,1,59,-59,1,31,36,-52
80:6F:B0:EE:AC:E1,1,60,-59,1,31,-28,60
80:6F:B0:EE:AC:E1,1,61,-59,1,31,30,-58
80:6F:B0:EE:AC:E1,1,62,-59,1,31,-11,63
80:6F:B0:EE:AC:E1,1,63,-59,1,31,-4,-70
80:6F:B0:EE:AC:E1,1,64,-59,1,31,14,64
80:6F:B0:EE:AC:E1,1,65,-59,1,31,-19,-63
80:6F:B0:EE:AC:E1,1,66,-59,1,31,21,55
80:6F:B0:EE:AC:E1,1,67,-59,1,31,-26,-60
80:6F:B0:EE:AC:E1,1,68,-59,1,31,32,60
80:6F:B0:EE:AC:E1,1,69,-59,1,31,-42,-50
80:6F:B0:EE:AC:E1,1,70,-59,1,31,41,46
80:6F:B0:EE:AC:E1,1,71,-59,1,31,-45,-46
80:6F:B0:EE:AC:E1,1,72,-59,1,31,61,24
80:6F:B0:EE:AC:E1,1,73,-59,1,31,-53,-13
80:6F:B0:EE:AC:E1,1,74,-59,1,31,60,-1
80:6F:B0:EE:AC:E1,1,75,-59,1,31,-62,16
80:6F:B0:EE:AC:E1,1,76,-59,1,31,57,1
80:6F:B0:EE:AC:E1,1,77,-59,1,31,-62,7
80:6F:B0:EE:AC:E1,1,78,-59,1,31,56,-12
80:6F:B0:EE:AC:E1,1,79,-59,1,31,-56,32
80:6F:B0:EE:AC:E1,1,80,-59,1,31,50,-46
80:6F:B0:EE:AC:E1,1,81,-59,1,31,-52,34
80:6F:B0:EE:AC:E1,2,0,-63,1,21,-85,34
80:6F:B0:EE:AC:E1,2,1,-63,1,21,38,84
80:6F:B0:EE:AC:E1,2,2,-63,1,21,77,-52
80:6F:B0:EE:AC:E1,2,3,-63,1,21,-58,-72
80:6F:B0:EE:AC:E1,2,4,-63,1,21,-69,58
80:6F:B0:EE:AC:E1,2,5,-63,1,21,64,61
80:6F:B0:EE:AC:E1,2,6,-63,1,21,56,-73
80:6F:B0:EE:AC:E1,2,7,-63,1,21,-74,-45
80:6F:B0:EE:AC:E1,2,8,-63,1,21,80,39
80:6F:B0:EE:AC:E1,2,9,-63,1,21,-88,-34
80:6F:B0:EE:AC:E1,2,10,-63,1,21,90,21
80:6F:B0:EE:AC:E1,2,11,-63,1,21,-89,-9
80:6F:B0:EE:AC:E1,2,12,-63,1,21,85,9
80:6F:B0:EE:AC:E1,2,13,-63,1,21,-91,5
80:6F:B0:EE:AC:E1,2,14,-63,1,21,88,-20
80:6F:B0:EE:AC:E1,2,15,-63,1,21,-83,37
80:6F:B0:EE:AC:E1,2,16,-63,1,21,75,-46
80:6F:B0:EE:AC:E1,2,17,-63,1,21,-64,60
80:6F:B0:EE:AC:E1,2,18,-63,1,21,67,-59
80:6F:B0:EE:AC:E1,2,19,-63,1,21,-64,67
80:6F:B0:EE:AC:E1,2,20,-63,1,21,54,-74
80:6F:B0:EE:AC:E1,2,21,-63,1,21,-46,78
80:6F:B0:EE:AC:E1,2,22,-63,1,21,40,-82
80:6F:B0:EE:AC:E1,2,23,-63,1,21,-13,89
80:6F:B0:EE:AC:E1,2,24,-63,1,21,13,-90
80:6F:B0:EE:AC:E1,2,25,-63,1,21,2,87
80:6F:B0:EE:AC:E1,2,26,-63,1,21,-24,-94
80:6F:B0:EE:AC:E1,2,27,-63,1,21,25,86
80:6F:B0:EE:AC:E1,2,28,-63,1,21,-31,-86
80:6F:B0:EE:AC:E1,2,29,-63,1,21,43,75
80:6F:B0:EE:AC:E1,2,30,-63,1,21,-58,-70
80:6F:B0:EE:AC:E1,2,31,-63,1,21,71,61
80:6F:B0:EE:AC:E1,2,32,-63,1,21,-75,-54
80:6F:B0:EE:AC:E1,2,33,-63,1,21,80,44
80:6F:B0:EE:AC:E1,2,34,-63,1,21,-79,-39
80:6F:B0:EE:AC:E1,2,35,-63,1,21,87,25
80:6F:B0:EE:AC:E1,2,36,-63,1,21,-87,-22
80:6F:B0:EE:AC:E1,2,37,-63,1,21,94,-6
80:6F:B0:EE:AC:E1,2,38,-63,1,21,-89,14
80:6F:B0:EE:AC:E1,2,39,-63,1,21,87,-28
80:6F:B0:EE:AC:E1,2,40,-63,1,21,-87,29
80:6F:B0:EE:AC:E1,2,41,-63,1,21,73,-53
80:6F:B0:EE:AC:E1,2,42,-63,1,21,-74,49
80:6F:B0:EE:AC:E1,2,43,-63,1,21,62,-64
80:6F:B0:EE:AC:E1,2,44,-63,1,21,-65,65
80:6F:B0:EE:AC:E1,2,45,-63,1,21,49,-78
80:6F:B0:EE:AC:E1,2,46,-63,1,21,-43,76
80:6F:B0:EE:AC:E1,2,47,-63,1,21,40,-85
80:6F:B0:EE:AC:E1,2,48,-63,1,21,-24,90
80:6F:B0:EE:AC:E1,2,49,-63,1,21,9,-96
80:6F:B0:EE:AC:E1,2,50,-63,1,21,-9,90
80:6F:B0:EE:AC:E1,2,51,-63,1,21,-1,-93
80:6F:B0:EE:AC:E1,2,52,-63,1,21,12,90
80:6F:B0:EE:AC:E1,2,53,-63,1,21,-26,-92
80:6F:B0:EE:AC:E1,2,54,-63,1,21,35,84
80:6F:B0:EE:AC:E1,2,55,-63,1,21,-43,-80
80:6F:B0:EE:AC:E1,2,56,-63,1,21,47,74
80:6F:B0:EE:AC:E1,2,57,-63,1,21,-65,-65
80:6F:B0:EE:AC:E1,2,58,-63,1,21,68,54
80:6F:B0:EE:AC:E1,2,59,-63,1,21,-82,-47
80:6F:B0:EE:AC:E1,2,60,-63,1,21,84,36
80:6F:B0:EE:AC:E1,2,61,-63,1,21,-88,-27
80:6F:B0:EE:AC:E1,2,62,-63,1,21,91,25
80:6F:B0:EE:AC:E1,2,63,-63,1,21,-91,-12
80:6F:B0:EE:AC:E1,2,64,-63,1,21,91,2
80:6F:B0:EE:AC:E1,2,65,-63,1,21,-88,21
80:6F:B0:EE:AC:E1,2,66,-63,1,21,88,-26
80:6F:B0:EE:AC:E1,2,67,-63,1,21,-87,37
80:6F:B0:EE:AC:E1,2,68,-63,1,21,76,-48
80:6F:B0:EE:AC:E1,2,69,-63,1,21,-68,61
80:6F:B0:EE:AC:E1,2,70,-63,1,21,68,-64
80:6F:B0:EE:AC:E1,2,71,-63,1,21,-59,67
80:6F:B0:EE:AC:E1,2,72,-63,1,21,51,-71
80:6F:B0:EE:AC:E1,2,73,-63,1,21,-40,86
80:6F:B0:EE:AC:E1,2,74,-63,1,21,27,-88
80:6F:B0:EE:AC:E1,2,75,-63,1,21,-7,91
80:6F:B0:EE:AC:E1,2,76,-63,1,21,-6,-91
80:6F:B0:EE:AC:E1,2,77,-63,1,21,8,91
80:6F:B0:EE:AC:E1,2,78,-63,1,21,-14,-95
80:6F:B0:EE:AC:E1,2,79,-63,1,21,31,88
80:6F:B0:EE:AC:E1,2,80,-63,1,21,-45,-84
80:6F:B0:EE:AC:E1,2,81,-63,1,21,64,63
80:6F:B0:EE:AC:E1,3,0,-66,1,11,-44,39
80:6F:B0:EE:AC:E1,3,1,-66,1,11,43,38
80:6F:B0:EE:AC:E1,3,2,-66,1,11,35,-43
80:6F:B0:EE:AC:E1,3,3,-66,1,11,-44,-34
80:6F:B0:EE:AC:E1,3,4,-66,1,11,-36,48
80:6F:B0:EE:AC:E1,3,5,-66,1,11,48,26
80:6F:B0:EE:AC:E1,3,6,-66,1,11,21,-54
80:6F:B0:EE:AC:E1,3,7,-66,1,11,-51,-22
80:6F:B0:EE:AC:E1,3,8,-66,1,11,55,13
80:6F:B0:EE:AC:E1,3,9,-66,1,11,-58,2
80:6F:B0:EE:AC:E1,3,10,-66,1,11,57,-2
80:6F:B0:EE:AC:E1,3,11,-66,1,11,-57,6
80:6F:B0:EE:AC:E1,3,12,-66,1,11,56,-12
80:6F:B0:EE:AC:E1,3,13,-66,1,11,-54,18
80:6F:B0:EE:AC:E1,3,14,-66,1,11,52,-29
80:6F:B0:EE:AC:E1,3,15,-66,1,11,-47,38
80:6F:B0:EE:AC:E1,3,16,-66,1,11,43,-32
80:6F:B0:EE:AC:E1,3,17,-66,1,11,-37,44
80:6F:B0:EE:AC:E1,3,18,-66,1,11,34,-47
80:6F:B0:EE:AC:E1,3,19,-66,1,11,-29,49
80:6F:B0:EE:AC:E1,3,20,-66,1,11,23,-55
80:6F:B0:EE:AC:E1,3,21,-66,1,11,-21,53
80:6F:B0:EE:AC:E1,3,22,-66,1,11,6,-54
80:6F:B0:EE:AC:E1,3,23,-66,1,11,-1,56
80:6F:B0:EE:AC:E1,3,24,-66,1,11,-3,-64
80:6F:B0:EE:AC:E1,3,25,-66,1,11,9,58
80:6F:B0:EE:AC:E1,3,26,-66,1,11,-15,-56
80:6F:B0:EE:AC:E1,3,27,-66,1,11,23,48
80:6F:B0:EE:AC:E1,3,28,-66,1,11,-33,-51
80:6F:B0:EE:AC:E1,3,29,-66,1,11,34,49
80:6F:B0:EE:AC:E1,3,30,-66,1,11,-39,-42
80:6F:B0:EE:AC:E1,3,31,-66,1,11,48,32
80:6F:B0:EE:AC:E1,3,32,-66,1,11,-46,-30
80:6F:B0:EE:AC:E1,3,33,-66,1,11,51,22
80:6F:B0:EE:AC:E1,3,34,-66,1,11,-51,-20
80:6F:B0:EE:AC:E1,3,35,-66,1,11,55,21
80:6F:B0:EE:AC:E1,3,36,-66,1,11,-59,-11
80:6F:B0:EE:AC:E1,3,37,-66,1,11,57,1
80:6F:B0:EE:AC:E1,3,38,-66,1,11,-58,9
80:6F:B0:EE:AC:E1,3,39,-66,1,11,58,-10
80:6F:B0:EE:AC:E1,3,40,-66,1,11,-53,17
80:6F:B0:EE:AC:E1,3,41,-66,1,11,49,-30
80:6F:B0:EE:AC:E1,3,42,-66,1,11,-45,29
80:6F:B0:EE:AC:E1,3,43,-66,1,11,40,-35
80:6F:B0:EE:AC:E1,3,44,-66,1,11,-41,38
80:6F:B0:EE:AC:E1,3,45,-66,1,11,35,-46
80:6F:B0:EE:AC:E1,3,46,-66,1,11,-29,51
80:6F:B0:EE:AC:E1,3,47,-66,1,11,23,-54
80:6F:B0:EE:AC:E1,3,48,-66,1,11,-12,58
80:6F:B0:EE:AC:E1,3,49,-66,1,11,6,-62
80:6F:B0:EE:AC:E1,3,50,-66,1,11,-4,54
80:6F:B0:EE:AC:E1,3,51,-66,1,11,0,-59
80:6F:B0:EE:AC:E1,3,52,-66,1,11,11,53
80:6F:B0:EE:AC:E1,3,53,-66,1,11,-9,-57
80:6F:B0:EE:AC:E1,3,54,-66,1,11,16,55
80:6F:B0:EE:AC:E1,3,55,-66,1,11,-29,-50
80:6F:B0:EE:AC:E1,3,56,-66,1,11,33,47
80:6F:B0:EE:AC:E1,3,57,-66,1,11,-46,-40
80:6F:B0:EE:AC:E1,3,58,-66,1,11,47,34
80:6F:B0:EE:AC:E1,3,59,-66,1,11,-49,-31
80:6F:B0:EE:AC:E1,3,60,-66,1,11,52,24
80:6F:B0:EE:AC:E1,3,61,-66,1,11,-52,-22
80:6F:B0:EE:AC:E1,3,62,-66,1,11,57,11
80:6F:B0:EE:AC:E1,3,63,-66,1,11,-54,-6
80:6F:B0:EE:AC:E1,3,64,-66,1,11,58,-1
80:6F:B0:EE:AC:E1,3,65,-66,1,11,-58,5
80:6F:B0:EE:AC:E1,3,66,-66,1,11,58,-9
80:6F:B0:EE:AC:E1,3,67,-66,1,11,-52,17
80:6F:B0:EE:AC:E1,3,68,-66,1,11,48,-24
80:6F:B0:EE:AC:E1,3,69,-66,1,11,-47,35
80:6F:B0:EE:AC:E1,3,70,-66,1,11,40,-37
80:6F:B0:EE:AC:E1,3,71,-66,1,11,-43,39
80:6F:B0:EE:AC:E1,3,72,-66,1,11,28,-44
80:6F:B0:EE:AC:E1,3,73,-66,1,11,-28,47
80:6F:B0:EE:AC:E1,3,74,-66,1,11,26,-54
80:6F:B0:EE:AC:E1,3,75,-66,1,11,-19,55
80:6F:B0:EE:AC:E1,3,76,-66,1,11,11,-57
80:6F:B0:EE:AC:E1,3,77,-66,1,11,-11,52
80:6F:B0:EE:AC:E1,3,78,-66,1,11,3,-58
80:6F:B0:EE:AC:E1,3,79,-66,1,11,9,51
80:6F:B0:EE:AC:E1,3,80,-66,1,11,-11,-59
80:6F:B0:EE:AC:E1,3,81,-66,1,11,19,51
80:6F:B0:EE:AC:E1,4,0,-63,1,19,74,-41
80:6F:B0:EE:AC:E1,4,1,-63,1,19,-61,-77
80:6F:B0:EE:AC:E1,4,2,-63,1,19,-72,58
80:6F:B0:EE:AC:E1,4,3,-63,1,19,58,58
80:6F:B0:EE:AC:E1,4,4,-63,1,19,54,-59
80:6F:B0:EE:AC:E1,4,5,-63,1,19,-71,-57
80:6F:B0:EE:AC:E1,4,6,-63,1,19,-42,79
80:6F:B0:EE:AC:E1,4,7,-63,1,19,81,31
80:6F:B0:EE:AC:E1,4,8,-63,1,19,-86,-19
80:6F:B0:EE:AC:E1,4,9,-63,1,19,83,11
80:6F:B0:EE:AC:E1,4,10,-63,1,19,-92,-4
80:6F:B0:EE:AC:E1,4,11,-63,1,19,80,-12
80:6F:B0:EE:AC:E1,4,12,-63,1,19,-80,18
80:6F:B0:EE:AC:E1,4,13,-63,1,19,78,-39
80:6F:B0:EE:AC:E1,4,14,-63,1,19,-73,44
80:6F:B0:EE:AC:E1,4,15,-63,1,19,64,-61
80:6F:B0:EE:AC:E1,4,16,-63,1,19,-66,59
80:6F:B0:EE:AC:E1,4,17,-63,1,19,44,-70
80:6F:B0:EE:AC:E1,4,18,-63,1,19,-38,84
80:6F:B0:EE:AC:E1,4,19,-63,1,19,29,-79
80:6F:B0:EE:AC:E1,4,20,-63,1,19,-25,89
80:6F:B0:EE:AC:E1,4,21,-63,1,19,-8,-77
80:6F:B0:EE:AC:E1,4,22,-63,1,19,16,82
80:6F:B0:EE:AC:E1,4,23,-63,1,19,-17,-72
80:6F:B0:EE:AC:E1,4,24,-63,1,19,35,83
80:6F:B0:EE:AC:E1,4,25,-63,1,19,-44,-77
80:6F:B0:EE:AC:E1,4,26,-63,1,19,56,68
80:6F:B0:EE:AC:E1,4,27,-63,1,19,-54,-57
80:6F:B0:EE:AC:E1,4,28,-63,1,19,68,46
80:6F:B0:EE:AC:E1,4,29,-63,1,19,-85,-37
80:6F:B0:EE:AC:E1,4,30,-63,1,19,83,9
80:6F:B0:EE:AC:E1,4,31,-63,1,19,-86,-2
80:6F:B0:EE:AC:E1,4,32,-63,1,19,81,-4
80:6F:B0:EE:AC:E1,4,33,-63,1,19,-93,-1
80:6F:B0:EE:AC:E1,4,34,-63,1,19,75,-13
80:6F:B0:EE:AC:E1,4,35,-63,1,19,-81,24
80:6F:B0:EE:AC:E1,4,36,-63,1,19,67,-39
80:6F:B0:EE:AC:E1,4,37,-63,1,19,-72,50
80:6F:B0:EE:AC:E1,4,38,-63,1,19,58,-69
80:6F:B0:EE:AC:E1,4,39,-63,1,19,-54,69
80:6F:B0:EE:AC:E1,4,40,-63,1,19,47,-72
80:6F:B0:EE:AC:E1,4,41,-63,1,19,-27,83
80:6F:B0:EE:AC:E1,4,42,-63,1,19,32,-81
80:6F:B0:EE:AC:E1,4,43,-63,1,19,-13,84
80:6F:B0:EE:AC:E1,4,44,-63,1,19,-3,-87
80:6F:B0:EE:AC:E1,4,45,-63,1,19,19,87
80:6F:B0:EE:AC:E1,4,46,-63,1,19,-33,-85
80:6F:B0:EE:AC:E1,4,47,-63,1,19,41,71
80:6F:B0:EE:AC:E1,4,48,-63,1,19,-49,-77
80:6F:B0:EE:AC:E1,4,49,-63,1,19,65,66
80:6F:B0:EE:AC:E1,4,50,-63,1,19,-80,-48
80:6F:B0:EE:AC:E1,4,51,-63,1,19,77,49
80:6F:B0:EE:AC:E1,4,52,-63,1,19,-79,-27
80:6F:B0:EE:AC:E1,4,53,-63,1,19,78,26
80:6F:B0:EE:AC:E1,4,54,-63,1,19,-84,-10
80:6F:B0:EE:AC:E1,4,55,-63,1,19,88,-4
80:6F:B0:EE:AC:E1,4,56,-63,1,19,-86,10
80:6F:B0:EE:AC:E1,4,57,-63,1,19,79,-29
80:6F:B0:EE:AC:E1,4,58,-63,1,19,-68,43
80:6F:B0:EE:AC:E1,4,59,-63,1,19,64,-59
80:6F:B0:EE:AC:E1,4,60,-63,1,19,-64,58
80:6F:B0:EE:AC:E1,4,61,-63,1,19,54,-65
80:6F:B0:EE:AC:E1,4,62,-63,1,19,-42,74
80:6F:B0:EE:AC:E1,4,63,-63,1,19,37,-86
80:6F:B0:EE:AC:E1,4,64,-63,1,19,-25,81
80:6F:B0:EE:AC:E1,4,65,-63,1,19,23,-81
80:6F:B0:EE:AC:E1,4,66,-63,1,19,8,88
80:6F:B0:EE:AC:E1,4,67,-63,1,19,-26,-87
80:6F:B0:EE:AC:E1,4,68,-63,1,19,17,85
80:6F:B0:EE:AC:E1,4,69,-63,1,19,-30,-81
80:6F:B0:EE:AC:E1,4,70,-63,1,19,45,65
80:6F:B0:EE:AC:E1,4,71,-63,1,19,-55,-76
80:6F:B0:EE:AC:E1,4,72,-63,1,19,57,48
80:6F:B0:EE:AC:E1,4,73,-63,1,19,-71,-49
80:6F:B0:EE:AC:E1,4,74,-63,1,19,69,44
80:6F:B0:EE:AC:E1,4,75,-63,1,19,-89,-28
80:6F:B0:EE:AC:E1,4,76,-63,1,19,88,21
80:6F:B0:EE:AC:E1,4,77,-63,1,19,-92,2
80:6F:B0:EE:AC:E1,4,78,-63,1,19,74,-6
80:6F:B0:EE:AC:E1,4,79,-63,1,19,-80,12
80:6F:B0:EE:AC:E1,4,80,-63,1,19,78,-27
80:6F:B0:EE:AC:E1,4,81,-63,1,19,-75,52
80:6F:B0:EE:AC:E1,5,0,-75,1,0,-21,-55
80:6F:B0:EE:AC:E1,5,1,-75,1,0,-61,21
80:6F:B0:EE:AC:E1,5,2,-75,1,0,30,51
80:6F:B0:EE:AC:E1,5,3,-75,1,0,58,-32
80:6F:B0:EE:AC:E1,5,4,-75,1,0,-41,-43
80:6F:B0:EE:AC:E1,5,5,-75,1,0,-46,44
80:6F:B0:EE:AC:E1,5,6,-75,1,0,48,38
80:6F:B0:EE:AC:E1,5,7,-75,1,0,34,-54
80:6F:B0:EE:AC:E1,5,8,-75,1,0,-19,54
80:6F:B0:EE:AC:E1,5,9,-75,1,0,26,-60
80:6F:B0:EE:AC:E1,5,10,-75,1,0,-12,60
80:6F:B0:EE:AC:E1,5,11,-75,1,0,0,-62
