identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:EE:AC:E1,14,49,-48,1,17,-32,-100
80:6F:B0:EE:AC:E1,14,50,-48,1,17,36,100
80:6F:B0:EE:AC:E1,14,51,-48,1,17,-62,-87
80:6F:B0:EE:AC:E1,14,52,-48,1,17,83,64
80:6F:B0:EE:AC:E1,14,53,-48,1,17,-80,-51
80:6F:B0:EE:AC:E1,14,54,-48,1,17,108,19
80:6F:B0:EE:AC:E1,14,55,-48,1,17,-103,-10
80:6F:B0:EE:AC:E1,14,56,-48,1,17,103,-23
80:6F:B0:EE:AC:E1,14,57,-48,1,17,-92,41
80:6F:B0:EE:AC:E1,14,58,-48,1,17,82,-64
80:6F:B0:EE:AC:E1,14,59,-48,1,17,-67,76
80:6F:B0:EE:AC:E1,14,60,-48,1,17,54,-88
80:6F:B0:EE:AC:E1,14,61,-48,1,17,-35,95
80:6F:B0:EE:AC:E1,14,62,-48,1,17,12,-104
80:6F:B0:EE:AC:E1,14,63,-48,1,17,14,103
80:6F:B0:EE:AC:E1,14,64,-48,1,17,-26,-101
80:6F:B0:EE:AC:E1,14,65,-48,1,17,48,92
80:6F:B0:EE:AC:E1,14,66,-48,1,17,-69,-72
80:6F:B0:EE:AC:E1,14,67,-48,1,17,77,71
80:6F:B0:EE:AC:E1,14,68,-48,1,17,-90,-40
80:6F:B0:EE:AC:E1,14,69,-48,1,17,105,29
80:6F:B0:EE:AC:E1,14,70,-48,1,17,-103,4
80:6F:B0:EE:AC:E1,14,71,-48,1,17,100,-24
80:6F:B0:EE:AC:E1,14,72,-48,1,17,-80,50
80:6F:B0:EE:AC:E1,14,73,-48,1,17,79,-66
80:6F:B0:EE:AC:E1,14,74,-48,1,17,-65,75
80:6F:B0:EE:AC:E1,14,75,-48,1,17,46,-88
80:6F:B0:EE:AC:E1,14,76,-48,1,17,-24,100
80:6F:B0:EE:AC:E1,14,77,-48,1,17,0,-108
80:6F:B0:EE:AC:E1,14,78,-48,1,17,6,106
80:6F:B0:EE:AC:E1,14,79,-48,1,17,-14,-105
80:6F:B0:EE:AC:E1,14,80,-48,1,17,43,91
80:6F:B0:EE:AC:E1,14,81,-48,1,17,-74,-77
80:6F:B0:EE:AC:E1,15,0,-51,1,29,14,85
80:6F:B0:EE:AC:E1,15,1,-51,1,29,85,-19
80:6F:B0:EE:AC:E1,15,2,-51,1,29,-36,-78
80:6F:B0:EE:AC:E1,15,3,-51,1,29,-76,44
80:6F:B0:EE:AC:E1,15,4,-51,1,29,52,70
80:6F:B0:EE:AC:E1,15,5,-51,1,29,64,-56
80:6F:B0:EE:AC:E1,15,6,-51,1,29,-58,-64
80:6F:B0:EE:AC:E1,15,7,-51,1,29,-58,66
80:6F:B0:EE:AC:E1,15,8,-51,1,29,49,-71
80:6F:B0:EE:AC:E1,15,9,-51,1,29,-32,82
80:6F:B0:EE:AC:E1,15,10,-51,1,29,18,-85
80:6F:B0:EE:AC:E1,15,11,-51,1,29,-3,87
80:6F:B0:EE:AC:E1,15,12,-51,1,29,-6,-85
80:6F:B0:EE:AC:E1,15,13,-51,1,29,23,82
80:6F:B0:EE:AC:E1,15,14,-51,1,29,-47,-73
80:6F:B0:EE:AC:E1,15,15,-51,1,29,62,61
80:6F:B0:EE:AC:E1,15,16,-51,1,29,-66,-57
80:6F:B0:EE:AC:E1,15,17,-51,1,29,74,43
80:6F:B0:EE:AC:E1,15,18,-51,1,29,-81,-36
80:6F:B0:EE:AC:E1,15,19,-51,1,29,86,13
80:6F:B0:EE:AC:E1,15,20,-51,1,29,-88,10
80:6F:B0:EE:AC:E1,15,21,-51,1,29,84,-24
80:6F:B0:EE:AC:E1,15,22,-51,1,29,-78,42
80:6F:B0:EE:AC:E1,15,23,-51,1,29,74,-48
80:6F:B0:EE:AC:E1,15,24,-51,1,29,-60,62
80:6F:B0:EE:AC:E1,15,25,-51,1,29,49,-70
80:6F:B0:EE:AC:E1,15,26,-51,1,29,-36,79
80:6F:B0:EE:AC:E1,15,27,-51,1,29,21,-83
80:6F:B0:EE:AC:E1,15,28,-51,1,29,-7,86
80:6F:B0:EE:AC:E1,15,29,-51,1,29,-15,-86
80:6F:B0:EE:AC:E1,15,30,-51,1,29,28,81
80:6F:B0:EE:AC:E1,15,31,-51,1,29,-42,-76
80:6F:B0:EE:AC:E1,15,32,-51,1,29,55,66
80:6F:B0:EE:AC:E1,15,33,-51,1,29,-69,-55
80:6F:B0:EE:AC:E1,15,34,-51,1,29,75,45
80:6F:B0:EE:AC:E1,15,35,-51,1,29,-80,-37
80:6F:B0:EE:AC:E1,15,36,-51,1,29,86,16
80:6F:B0:EE:AC:E1,15,37,-51,1,29,-87,-1
80:6F:B0:EE:AC:E1,15,38,-51,1,29,83,-18
80:6F:B0:EE:AC:E1,15,39,-51,1,29,-78,28
80:6F:B0:EE:AC:E1,15,40,-51,1,29,73,-47
80:6F:B0:EE:AC:E1,15,41,-51,1,29,-67,55
80:6F:B0:EE:AC:E1,15,42,-51,1,29,56,-63
80:6F:B0:EE:AC:E1,15,43,-51,1,29,-43,77
80:6F:B0:EE:AC:E1,15,44,-51,1,29,20,-82
80:6F:B0:EE:AC:E1,15,45,-51,1,29,-9,88
80:6F:B0:EE:AC:E1,15,46,-51,1,29,-8,-84
80:6F:B0:EE:AC:E1,15,47,-51,1,29,18,85
80:6F:B0:EE:AC:E1,15,48,-51,1,29,-43,-76
80:6F:B0:EE:AC:E1,15,49,-51,1,29,48,72
80:6F:B0:EE:AC:E1,15,50,-51,1,29,-63,-60
80:6F:B0:EE:AC:E1,15,51,-51,1,29,74,45
80:6F:B0:EE:AC:E1,15,52,-51,1,29,-76,-31
80:6F:B0:EE:AC:E1,15,53,-51,1,29,82,24
80:6F:B0:EE:AC:E1,15,54,-51,1,29,-87,-13
80:6F:B0:EE:AC:E1,15,55,-51,1,29,86,-12
80:6F:B0:EE:AC:E1,15,56,-51,1,29,-82,19
80:6F:B0:EE:AC:E1,15,57,-51,1,29,75,-42
80:6F:B0:EE:AC:E1,15,58,-51,1,29,-66,54
80:6F:B0:EE:AC:E1,15,59,-51,1,29,56,-64
80:6F:B0:EE:AC:E1,15,60,-51,1,29,-44,73
80:6F:B0:EE:AC:E1,15,61,-51,1,29,22,-83
80:6F:B0:EE:AC:E1,15,62,-51,1,29,-1,88
80:6F:B0:EE:AC:E1,15,63,-51,1,29,-7,-87
80:6F:B0:EE:AC:E1,15,64,-51,1,29,10,84
80:6F:B0:EE:AC:E1,15,65,-51,1,29,-39,-79
80:6F:B0:EE:AC:E1,15,66,-51,1,29,43,73
80:6F:B0:EE:AC:E1,15,67,-51,1,29,-58,-62
80:6F:B0:EE:AC:E1,15,68,-51,1,29,72,47
80:6F:B0:EE:AC:E1,15,69,-51,1,29,-77,-38
80:6F:B0:EE:AC:E1,15,70,-51,1,29,83,23
80:6F:B0:EE:AC:E1,15,71,-51,1,29,-85,-12
80:6F:B0:EE:AC:E1,15,72,-51,1,29,84,-12
80:6F:B0:EE:AC:E1,15,73,-51,1,29,-82,24
80:6F:B0:EE:AC:E1,15,74,-51,1,29,74,-44
80:6F:B0:EE:AC:E1,15,75,-51,1,29,-68,56
80:6F:B0:EE:AC:E1,15,76,-51,1,29,59,-65
80:6F:B0:EE:AC:E1,15,77,-51,1,29,-49,70
80:6F:B0:EE:AC:E1,15,78,-51,1,29,35,-78
80:6F:B0:EE:AC:E1,15,79,-51,1,29,-16,84
80:6F:B0:EE:AC:E1,15,80,-51,1,29,3,-86
80:6F:B0:EE:AC:E1,15,81,-51,1,29,17,82
80:6F:B0:EE:AC:E1,16,0,-50,1,4,-90,2
80:6F:B0:EE:AC:E1,16,1,-50,1,4,11,88
80:6F:B0:EE:AC:E1,16,2,-50,1,4,85,-28
80:6F:B0:EE:AC:E1,16,3,-50,1,4,-34,-85
80:6F:B0:EE:AC:E1,16,4,-50,1,4,-80,44
80:6F:B0:EE:AC:E1,16,5,-50,1,4,51,78
80:6F:B0:EE:AC:E1,16,6,-50,1,4,76,-48
80:6F:B0:EE:AC:E1,16,7,-50,1,4,-49,-77
80:6F:B0:EE:AC:E1,16,8,-50,1,4,66,62
80:6F:B0:EE:AC:E1,16,9,-50,1,4,-72,-55
80:6F:B0:EE:AC:E1,16,10,-50,1,4,80,49
80:6F:B0:EE:AC:E1,16,11,-50,1,4,-84,-42
80:6F:B0:EE:AC:E1,16,12,-50,1,4,84,33
80:6F:B0:EE:AC:E1,16,13,-50,1,4,-90,-21
80:6F:B0:EE:AC:E1,16,14,-50,1,4,93,7
80:6F:B0:EE:AC:E1,16,15,-50,1,4,-88,7
80:6F:B0:EE:AC:E1,16,16,-50,1,4,91,-24
80:6F:B0:EE:AC:E1,16,17,-50,1,4,-87,29
80:6F:B0:EE:AC:E1,16,18,-50,1,4,80,-46
80:6F:B0:EE:AC:E1,16,19,-50,1,4,-71,57
80:6F:B0:EE:AC:E1,16,20,-50,1,4,68,-63
80:6F:B0:EE:AC:E1,16,21,-50,1,4,-58,73
80:6F:B0:EE:AC:E1,16,22,-50,1,4,44,-80
80:6F:B0:EE:AC:E1,16,23,-50,1,4,-42,80
80:6F:B0:EE:AC:E1,16,24,-50,1,4,29,-87
80:6F:B0:EE:AC:E1,16,25,-50,1,4,-11,87
80:6F:B0:EE:AC:E1,16,26,-50,1,4,4,-89
80:6F:B0:EE:AC:E1,16,27,-50,1,4,18,87
80:6F:B0:EE:AC:E1,16,28,-50,1,4,-36,-86
80:6F:B0:EE:AC:E1,16,29,-50,1,4,35,80
80:6F:B0:EE:AC:E1,16,30,-50,1,4,-52,-75
80:6F:B0:EE:AC:E1,16,31,-50,1,4,57,70
80:6F:B0:EE:AC:E1,16,32,-50,1,4,-70,-62
80:6F:B0:EE:AC:E1,16,33,-50,1,4,75,52
80:6F:B0:EE:AC:E1,16,34,-50,1,4,-81,-49
80:6F:B0:EE:AC:E1,16,35,-50,1,4,83,32
80:6F:B0:EE:AC:E1,16,36,-50,1,4,-87,-21
80:6F:B0:EE:AC:E1,16,37,-50,1,4,90,13
80:6F:B0:EE:AC:E1,16,38,-50,1,4,-90,5
80:6F:B0:EE:AC:E1,16,39,-50,1,4,90,-13
80:6F:B0:EE:AC:E1,16,40,-50,1,4,-90,18
80:6F:B0:EE:AC:E1,16,41,-50,1,4,82,-31
80:6F:B0:EE:AC:E1,16,42,-50,1,4,-82,40
80:6F:B0:EE:AC:E1,16,43,-50,1,4,72,-52
80:6F:B0:EE:AC:E1,16,44,-50,1,4,-67,65
80:6F:B0:EE:AC:E1,16,45,-50,1,4,63,-70
80:6F:B0:EE:AC:E1,16,46,-50,1,4,-46,78
80:6F:B0:EE:AC:E1,16,47,-50,1,4,34,-86
80:6F:B0:EE:AC:E1,16,48,-50,1,4,-25,85
80:6F:B0:EE:AC:E1,16,49,-50,1,4,3,-91
80:6F:B0:EE:AC:E1,16,50,-50,1,4,0,93
80:6F:B0:EE:AC:E1,16,51,-50,1,4,-19,-87
80:6F:B0:EE:AC:E1,16,52,-50,1,4,28,85
80:6F:B0:EE:AC:E1,16,53,-50,1,4,-45,-79
80:6F:B0:EE:AC:E1,16,54,-50,1,4,42,79
80:6F:B0:EE:AC:E1,16,55,-50,1,4,-62,-68
80:6F:B0:EE:AC:E1,16,56,-50,1,4,71,59
80:6F:B0:EE:AC:E1,16,57,-50,1,4,-78,-49
80:6F:B0:EE:AC:E1,16,58,-50,1,4,81,39
80:6F:B0:EE:AC:E1,16,59,-50,1,4,-87,-29
80:6F:B0:EE:AC:E1,16,60,-50,1,4,92,15
80:6F:B0:EE:AC:E1,16,61,-50,1,4,-96,-9
80:6F:B0:EE:AC:E1,16,62,-50,1,4,88,-4
80:6F:B0:EE:AC:E1,16,63,-50,1,4,-87,19
80:6F:B0:EE:AC:E1,16,64,-50,1,4,89,-24
80:6F:B0:EE:AC:E1,16,65,-50,1,4,-76,46
80:6F:B0:EE:AC:E1,16,66,-50,1,4,73,-49
80:6F:B0:EE:AC:E1,16,67,-50,1,4,-70,57
80:6F:B0:EE:AC:E1,16,68,-50,1,4,55,-72
80:6F:B0:EE:AC:E1,16,69,-50,1,4,-58,69
80:6F:B0:EE:AC:E1,16,70,-50,1,4,42,-81
80:6F:B0:EE:AC:E1,16,71,-50,1,4,-28,84
80:6F:B0:EE:AC:E1,16,72,-50,1,4,17,-91
80:6F:B0:EE:AC:E1,16,73,-50,1,4,-5,91
80:6F:B0:EE:AC:E1,16,74,-50,1,4,-13,-87
80:6F:B0:EE:AC:E1,16,75,-50,1,4,20,89
80:6F:B0:EE:AC:E1,16,76,-50,1,4,-32,-81
80:6F:B0:EE:AC:E1,16,77,-50,1,4,46,83
80:6F:B0:EE:AC:E1,16,78,-50,1,4,-46,-82
80:6F:B0:EE:AC:E1,16,79,-50,1,4,56,72
80:6F:B0:EE:AC:E1,16,80,-50,1,4,-67,-63
80:6F:B0:EE:AC:E1,16,81,-50,1,4,70,55
80:6F:B0:EE:AC:E1,17,0,-48,1,16,87,65
80:6F:B0:EE:AC:E1,17,1,-48,1,16,51,-97
80:6F:B0:EE:AC:E1,17,2,-48,1,16,-101,-45
80:6F:B0:EE:AC:E1,17,3,-48,1,16,-29,103
80:6F:B0:EE:AC:E1,17,4,-48,1,16,108,21
80:6F:B0:EE:AC:E1,17,5,-48,1,16,10,-112
80:6F:B0:EE:AC:E1,17,6,-48,1,16,-108,9
80:6F:B0:EE:AC:E1,17,7,-48,1,16,17,108
80:6F:B0:EE:AC:E1,17,8,-48,1,16,-42,-101
80:6F:B0:EE:AC:E1,17,9,-48,1,16,58,89
80:6F:B0:EE:AC:E1,17,10,-48,1,16,-79,-75
80:6F:B0:EE:AC:E1,17,11,-48,1,16,94,51
80:6F:B0:EE:AC:E1,17,12,-48,1,16,-104,-26
80:6F:B0:EE:AC:E1,17,13,-48,1,16,109,-2
80:6F:B0:EE:AC:E1,17,14,-48,1,16,-106,19
80:6F:B0:EE:AC:E1,17,15,-48,1,16,96,-50
80:6F:B0:EE:AC:E1,17,16,-48,1,16,-79,72
80:6F:B0:EE:AC:E1,17,17,-48,1,16,65,-89
80:6F:B0:EE:AC:E1,17,18,-48,1,16,-46,97
80:6F:B0:EE:AC:E1,17,19,-48,1,16,20,-107
80:6F:B0:EE:AC:E1,17,20,-48,1,16,4,107
80:6F:B0:EE:AC:E1,17,21,-48,1,16,-34,-106
80:6F:B0:EE:AC:E1,17,22,-48,1,16,61,93
80:6F:B0:EE:AC:E1,17,23,-48,1,16,-76,-80
80:6F:B0:EE:AC:E1,17,24,-48,1,16,86,71
80:6F:B0:EE:AC:E1,17,25,-48,1,16,-98,-52
80:6F:B0:EE:AC:E1,17,26,-48,1,16,106,29
80:6F:B0:EE:AC:E1,17,27,-48,1,16,-109,3
80:6F:B0:EE:AC:E1,17,28,-48,1,16,104,-28
80:6F:B0:EE:AC:E1,17,29,-48,1,16,-90,62
80:6F:B0:EE:AC:E1,17,30,-48,1,16,78,-78
80:6F:B0:EE:AC:E1,17,31,-48,1,16,-58,91
80:6F:B0:EE:AC:E1,17,32,-48,1,16,31,-107
80:6F:B0:EE:AC:E1,17,33,-48,1,16,-9,109
80:6F:B0:EE:AC:E1,17,34,-48,1,16,-16,-111
80:6F:B0:EE:AC:E1,17,35,-48,1,16,34,103
80:6F:B0:EE:AC:E1,17,36,-48,1,16,-63,-90
80:6F:B0:EE:AC:E1,17,37,-48,1,16,78,75
80:6F:B0:EE:AC:E1,17,38,-48,1,16,-93,-53
80:6F:B0:EE:AC:E1,17,39,-48,1,16,105,29
80:6F:B0:EE:AC:E1,17,40,-48,1,16,-107,-13
80:6F:B0:EE:AC:E1,17,41,-48,1,16,107,-21
80:6F:B0:EE:AC:E1,17,42,-48,1,16,-100,43
80:6F:B0:EE:AC:E1,17,43,-48,1,16,89,-64
80:6F:B0:EE:AC:E1,17,44,-48,1,16,-71,80
80:6F:B0:EE:AC:E1,17,45,-48,1,16,56,-95
80:6F:B0:EE:AC:E1,17,46,-48,1,16,-33,103
80:6F:B0:EE:AC:E1,17,47,-48,1,16,-1,-110
80:6F:B0:EE:AC:E1,17,48,-48,1,16,22,107
80:6F:B0:EE:AC:E1,17,49,-48,1,16,-46,-99
80:6F:B0:EE:AC:E1,17,50,-48,1,16,61,91
80:6F:B0:EE:AC:E1,17,51,-48,1,16,-85,-67
80:6F:B0:EE:AC:E1,17,52,-48,1,16,96,50
80:6F:B0:EE:AC:E1,17,53,-48,1,16,-103,-31
80:6F:B0:EE:AC:E1,17,54,-48,1,16,107,11
80:6F:B0:EE:AC:E1,17,55,-48,1,16,-105,22
80:6F:B0:EE:AC:E1,17,56,-48,1,16,99,-43
80:6F:B0:EE:AC:E1,17,57,-48,1,16,-83,68
80:6F:B0:EE:AC:E1,17,58,-48,1,16,64,-89
80:6F:B0:EE:AC:E1,17,59,-48,1,16,-47,98
80:6F:B0:EE:AC:E1,17,60,-48,1,16,29,-105
80:6F:B0:EE:AC:E1,17,61,-48,1,16,3,107
80:6F:B0:EE:AC:E1,17,62,-48,1,16,-29,-105
80:6F:B0:EE:AC:E1,17,63,-48,1,16,44,98
80:6F:B0:EE:AC:E1,17,64,-48,1,16,-68,-83
80:6F:B0:EE:AC:E1,17,65,-48,1,16,86,64
80:6F:B0:EE:AC:E1,17,66,-48,1,16,-97,-41
80:6F:B0:EE:AC:E1,17,67,-48,1,16,107,15
80:6F:B0:EE:AC:E1,17,68,-48,1,16,-107,15
80:6F:B0:EE:AC:E1,17,69,-48,1,16,107,-27
80:6F:B0:EE:AC:E1,17,70,-48,1,16,-95,47
80:6F:B0:EE:AC:E1,17,71,-48,1,16,84,-70
80:6F:B0:EE:AC:E1,17,72,-48,1,16,-57,91
80:6F:B0:EE:AC:E1,17,73,-48,1,16,31,-104
80:6F:B0:EE:AC:E1,17,74,-48,1,16,-13,105
80:6F:B0:EE:AC:E1,17,75,-48,1,16,-9,-108
80:6F:B0:EE:AC:E1,17,76,-48,1,16,22,107
80:6F:B0:EE:AC:E1,17,77,-48,1,16,-42,-100
80:6F:B0:EE:AC:E1,17,78,-48,1,16,67,84
80:6F:B0:EE:AC:E1,17,79,-48,1,16,-80,-72
80:6F:B0:EE:AC:E1,17,80,-48,1,16,100,46
80:6F:B0:EE:AC:E1,17,81,-48,1,16,-108,-16
80:6F:B0:EE:AC:E1,18,0,-50,1,28,90,-18
80:6F:B0:EE:AC:E1,18,1,-50,1,28,-26,-89
80:6F:B0:EE:AC:E1,18,2,-50,1,28,-82,39
80:6F:B0:EE:AC:E1,18,3,-50,1,28,46,83
80:6F:B0:EE:AC:E1,18,4,-50,1,28,77,-51
80:6F:B0:EE:AC:E1,18,5,-50,1,28,-58,-71
80:6F:B0:EE:AC:E1,18,6,-50,1,28,-64,66
80:6F:B0:EE:AC:E1,18,7,-50,1,28,75,57
80:6F:B0:EE:AC:E1,18,8,-50,1,28,-83,-42
80:6F:B0:EE:AC:E1,18,9,-50,1,28,89,26
80:6F:B0:EE:AC:E1,18,10,-50,1,28,-92,-7
80:6F:B0:EE:AC:E1,18,11,-50,1,28,91,-13
80:6F:B0:EE:AC:E1,18,12,-50,1,28,-87,29
80:6F:B0:EE:AC:E1,18,13,-50,1,28,81,-40
80:6F:B0:EE:AC:E1,18,14,-50,1,28,-69,59
80:6F:B0:EE:AC:E1,18,15,-50,1,28,53,-75
80:6F:B0:EE:AC:E1,18,16,-50,1,28,-36,85
80:6F:B0:EE:AC:E1,18,17,-50,1,28,18,-88
80:6F:B0:EE:AC:E1,18,18,-50,1,28,4,93
80:6F:B0:EE:AC:E1,18,19,-50,1,28,-24,-90
80:6F:B0:EE:AC:E1,18,20,-50,1,28,48,80
80:6F:B0:EE:AC:E1,18,21,-50,1,28,-48,-79
80:6F:B0:EE:AC:E1,18,22,-50,1,28,65,67
80:6F:B0:EE:AC:E1,18,23,-50,1,28,-73,-55
80:6F:B0:EE:AC:E1,18,24,-50,1,28,84,37
80:6F:B0:EE:AC:E1,18,25,-50,1,28,-90,-15
80:6F:B0:EE:AC:E1,18,26,-50,1,28,91,0
80:6F:B0:EE:AC:E1,18,27,-50,1,28,-86,35
80:6F:B0:EE:AC:E1,18,28,-50,1,28,83,-40
80:6F:B0:EE:AC:E1,18,29,-50,1,28,-74,60
80:6F:B0:EE:AC:E1,18,30,-50,1,28,57,-73
80:6F:B0:EE:AC:E1,18,31,-50,1,28,-46,79
80:6F:B0:EE:AC:E1,18,32,-50,1,28,32,-88
80:6F:B0:EE:AC:E1,18,33,-50,1,28,-12,92
80:6F:B0:EE:AC:E1,18,34,-50,1,28,-8,-93
80:6F:B0:EE:AC:E1,18,35,-50,1,28,20,89
80:6F:B0:EE:AC:E1,18,36,-50,1,28,-48,-83
80:6F:B0:EE:AC:E1,18,37,-50,1,28,57,71
80:6F:B0:EE:AC:E1,18,38,-50,1,28,-72,-55
80:6F:B0:EE:AC:E1,18,39,-50,1,28,81,41
80:6F:B0:EE:AC:E1,18,40,-50,1,28,-85,-34
80:6F:B0:EE:AC:E1,18,41,-50,1,28,90,8
80:6F:B0:EE:AC:E1,18,42,-50,1,28,-92,3
80:6F:B0:EE:AC:E1,18,43,-50,1,28,90,-25
80:6F:B0:EE:AC:E1,18,44,-50,1,28,-84,42
80:6F:B0:EE:AC:E1,18,45,-50,1,28,70,-58
80:6F:B0:EE:AC:E1,18,46,-50,1,28,-57,72
80:6F:B0:EE:AC:E1,18,47,-50,1,28,43,-82
80:6F:B0:EE:AC:E1,18,48,-50,1,28,-25,90
80:6F:B0:EE:AC:E1,18,49,-50,1,28,15,-90
80:6F:B0:EE:AC:E1,18,50,-50,1,28,4,93
80:6F:B0:EE:AC:E1,18,51,-50,1,28,-21,-91
80:6F:B0:EE:AC:E1,18,52,-50,1,28,47,79
80:6F:B0:EE:AC:E1,18,53,-50,1,28,-61,-67
80:6F:B0:EE:AC:E1,18,54,-50,1,28,72,54
80:6F:B0:EE:AC:E1,18,55,-50,1,28,-85,-35
80:6F:B0:EE:AC:E1,18,56,-50,1,28,89,18
80:6F:B0:EE:AC:E1,18,57,-50,1,28,-92,-2
80:6F:B0:EE:AC:E1,18,58,-50,1,28,92,-12
80:6F:B0:EE:AC:E1,18,59,-50,1,28,-87,26
80:6F:B0:EE:AC:E1,18,60,-50,1,28,83,-43
80:6F:B0:EE:AC:E1,18,61,-50,1,28,-69,59
80:6F:B0:EE:AC:E1,18,62,-50,1,28,54,-76
80:6F:B0:EE:AC:E1,18,63,-50,1,28,-37,82
80:6F:B0:EE:AC:E1,18,64,-50,1,28,27,-87
80:6F:B0:EE:AC:E1,18,65,-50,1,28,-1,92
80:6F:B0:EE:AC:E1,18,66,-50,1,28,-19,-87
80:6F:B0:EE:AC:E1,18,67,-50,1,28,33,83
80:6F:B0:EE:AC:E1,18,68,-50,1,28,-47,-76
80:6F:B0:EE:AC:E1,18,69,-50,1,28,64,65
80:6F:B0:EE:AC:E1,18,70,-50,1,28,-70,-56
80:6F:B0:EE:AC:E1,18,71,-50,1,28,86,33
80:6F:B0:EE:AC:E1,18,72,-50,1,28,-89,-20
80:6F:B0:EE:AC:E1,18,73,-50,1,28,91,5
80:6F:B0:EE:AC:E1,18,74,-50,1,28,-90,17
80:6F:B0:EE:AC:E1,18,75,-50,1,28,87,-30
80:6F:B0:EE:AC:E1,18,76,-50,1,28,-77,48
80:6F:B0:EE:AC:E1,18,77,-50,1,28,64,-63
80:6F:B0:EE:AC:E1,18,78,-50,1,28,-46,76
80:6F:B0:EE:AC:E1,18,79,-50,1,28,33,-85
80:6F:B0:EE:AC:E1,18,80,-50,1,28,-17,90
80:6F:B0:EE:AC:E1,18,81,-50,1,28,0,-92
80:6F:B0:EE:AC:E1,19,0,-50,1,3,-90,-14
80:6F:B0:EE:AC:E1,19,1,-50,1,3,-2,91
80:6F:B0:EE:AC:E1,19,2,-50,1,3,90,-4
80:6F:B0:EE:AC:E1,19,3,-50,1,3,-16,-88
80:6F:B0:EE:AC:E1,19,4,-50,1,3,-88,19
80:6F:B0:EE:AC:E1,19,5,-50,1,3,25,89
80:6F:B0:EE:AC:E1,19,6,-50,1,3,86,-34
80:6F:B0:EE:AC:E1,19,7,-50,1,3,-42,-80
80:6F:B0:EE:AC:E1,19,8,-50,1,3,52,72
80:6F:B0:EE:AC:E1,19,9,-50,1,3,-67,-62
80:6F:B0:EE:AC:E1,19,10,-50,1,3,73,52
80:6F:B0:EE:AC:E1,19,11,-50,1,3,-85,-34
80:6F:B0:EE:AC:E1,19,12,-50,1,3,91,9
80:6F:B0:EE:AC:E1,19,13,-50,1,3,-89,0
80:6F:B0:EE:AC:E1,19,14,-50,1,3,91,-2
80:6F:B0:EE:AC:E1,19,15,-50,1,3,-90,8
80:6F:B0:EE:AC:E1,19,16,-50,1,3,85,-31
80:6F:B0:EE:AC:E1,19,17,-50,1,3,-84,40
80:6F:B0:EE:AC:E1,19,18,-50,1,3,77,-51
80:6F:B0:EE:AC:E1,19,19,-50,1,3,-70,59
80:6F:B0:EE:AC:E1,19,20,-50,1,3,60,-68
80:6F:B0:EE:AC:E1,19,21,-50,1,3,-44,80
80:6F:B0:EE:AC:E1,19,22,-50,1,3,27,-86
80:6F:B0:EE:AC:E1,19,23,-50,1,3,-20,90
80:6F:B0:EE:AC:E1,19,24,-50,1,3,0,-91
80:6F:B0:EE:AC:E1,19,25,-50,1,3,19,89
80:6F:B0:EE:AC:E1,19,26,-50,1,3,-35,-86
80:6F:B0:EE:AC:E1,19,27,-50,1,3,42,81
80:6F:B0:EE:AC:E1,19,28,-50,1,3,-54,-75
80:6F:B0:EE:AC:E1,19,29,-50,1,3,60,67
80:6F:B0:EE:AC:E1,19,30,-50,1,3,-68,-61
80:6F:B0:EE:AC:E1,19,31,-50,1,3,75,47
80:6F:B0:EE:AC:E1,19,32,-50,1,3,-82,-44
80:6F:B0:EE:AC:E1,19,33,-50,1,3,87,27
80:6F:B0:EE:AC:E1,19,34,-50,1,3,-90,-2
80:6F:B0:EE:AC:E1,19,35,-50,1,3,90,-13
80:6F:B0:EE:AC:E1,19,36,-50,1,3,-85,34
80:6F:B0:EE:AC:E1,19,37,-50,1,3,79,-44
80:6F:B0:EE:AC:E1,19,38,-50,1,3,-73,52
80:6F:B0:EE:AC:E1,19,39,-50,1,3,65,-65
80:6F:B0:EE:AC:E1,19,40,-50,1,3,-50,78
80:6F:B0:EE:AC:E1,19,41,-50,1,3,36,-81
80:6F:B0:EE:AC:E1,19,42,-50,1,3,-34,85
80:6F:B0:EE:AC:E1,19,43,-50,1,3,16,-87
80:6F:B0:EE:AC:E1,19,44,-50,1,3,-11,90
80:6F:B0:EE:AC:E1,19,45,-50,1,3,1,-92
80:6F:B0:EE:AC:E1,19,46,-50,1,3,15,89
80:6F:B0:EE:AC:E1,19,47,-50,1,3,-25,-90
80:6F:B0:EE:AC:E1,19,48,-50,1,3,46,80
80:6F:B0:EE:AC:E1,19,49,-50,1,3,-54,-71
80:6F:B0:EE:AC:E1,19,50,-50,1,3,71,56
80:6F:B0:EE:AC:E1,19,51,-50,1,3,-78,-46
80:6F:B0:EE:AC:E1,19,52,-50,1,3,83,34
80:6F:B0:EE:AC:E1,19,53,-50,1,3,-89,-16
80:6F:B0:EE:AC:E1,19,54,-50,1,3,90,0
80:6F:B0:EE:AC:E1,19,55,-50,1,3,-89,16
80:6F:B0:EE:AC:E1,19,56,-50,1,3,88,-22
80:6F:B0:EE:AC:E1,19,57,-50,1,3,-83,37
80:6F:B0:EE:AC:E1,19,58,-50,1,3,79,-40
80:6F:B0:EE:AC:E1,19,59,-50,1,3,-78,44
80:6F:B0:EE:AC:E1,19,60,-50,1,3,67,-60
80:6F:B0:EE:AC:E1,19,61,-50,1,3,-57,71
