identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:31:FB:AF,1,33,-87,1,16,-40,29
80:6F:B0:EE:AC:E1,1,33,-66,1,2,-26,-75
80:6F:B0:31:FB:AF,1,34,-87,1,16,-78,14
80:6F:B0:EE:AC:E1,1,34,-66,1,2,28,76
80:6F:B0:31:FB:AF,1,35,-87,1,16,-133,-12
80:6F:B0:EE:AC:E1,1,35,-66,1,2,-14,-80
80:6F:B0:31:FB:AF,1,36,-87,1,16,-174,-47
80:6F:B0:EE:AC:E1,1,36,-66,1,2,18,80
80:6F:B0:31:FB:AF,1,37,-87,1,16,-186,-95
80:6F:B0:EE:AC:E1,1,37,-66,1,2,-15,-80
80:6F:B0:31:FB:AF,1,38,-87,1,16,-150,-155
80:6F:B0:EE:AC:E1,1,38,-66,1,2,6,81
80:6F:B0:31:FB:AF,1,39,-87,1,16,-86,-199
80:6F:B0:EE:AC:E1,1,39,-66,1,2,2,-77
80:6F:B0:31:FB:AF,1,40,-87,1,16,-7,-220
80:6F:B0:EE:AC:E1,1,40,-66,1,2,-2,82
80:6F:B0:31:FB:AF,1,41,-87,1,16,81,-204
80:6F:B0:EE:AC:E1,1,41,-66,1,2,5,-84
80:6F:B0:31:FB:AF,1,42,-87,1,16,146,-158
80:6F:B0:EE:AC:E1,1,42,-66,1,2,-6,81
80:6F:B0:31:FB:AF,1,43,-87,1,16,189,-88
80:6F:B0:EE:AC:E1,1,43,-66,1,2,1,-81
80:6F:B0:31:FB:AF,1,44,-87,1,16,205,6
80:6F:B0:EE:AC:E1,1,44,-66,1,2,-11,82
80:6F:B0:31:FB:AF,1,45,-87,1,16,188,88
80:6F:B0:EE:AC:E1,1,45,-66,1,2,13,-79
80:6F:B0:31:FB:AF,1,46,-87,1,16,142,157
80:6F:B0:EE:AC:E1,1,46,-66,1,2,-14,82
80:6F:B0:31:FB:AF,1,47,-87,1,16,65,207
80:6F:B0:EE:AC:E1,1,47,-66,1,2,26,-78
80:6F:B0:31:FB:AF,1,48,-87,1,16,-13,217
80:6F:B0:EE:AC:E1,1,48,-66,1,2,-23,79
80:6F:B0:31:FB:AF,1,49,-87,1,16,-90,192
80:6F:B0:EE:AC:E1,1,49,-66,1,2,29,-79
80:6F:B0:31:FB:AF,1,50,-87,1,16,-129,142
80:6F:B0:EE:AC:E1,1,50,-66,1,2,-32,72
80:6F:B0:31:FB:AF,1,51,-87,1,16,-132,80
80:6F:B0:EE:AC:E1,1,51,-66,1,2,36,-76
80:6F:B0:31:FB:AF,1,52,-87,1,16,-102,15
80:6F:B0:EE:AC:E1,1,52,-66,1,2,-38,73
80:6F:B0:31:FB:AF,1,53,-87,1,16,-63,-26
80:6F:B0:EE:AC:E1,1,53,-66,1,2,40,-67
80:6F:B0:31:FB:AF,1,54,-87,1,16,-28,-47
80:6F:B0:EE:AC:E1,1,54,-66,1,2,-42,69
80:6F:B0:31:FB:AF,1,55,-87,1,16,3,-53
80:6F:B0:EE:AC:E1,1,55,-66,1,2,48,-66
80:6F:B0:31:FB:AF,1,56,-87,1,16,23,-48
80:6F:B0:EE:AC:E1,1,56,-66,1,2,-51,65
80:6F:B0:31:FB:AF,1,57,-87,1,16,41,-37
80:6F:B0:EE:AC:E1,1,57,-66,1,2,51,-62
80:6F:B0:31:FB:AF,1,58,-87,1,16,55,-22
80:6F:B0:EE:AC:E1,1,58,-66,1,2,-57,59
80:6F:B0:31:FB:AF,1,59,-87,1,16,60,-2
80:6F:B0:EE:AC:E1,1,59,-66,1,2,58,-59
80:6F:B0:31:FB:AF,1,60,-87,1,16,56,20
80:6F:B0:EE:AC:E1,1,60,-66,1,2,-61,56
80:6F:B0:31:FB:AF,1,61,-87,1,16,43,42
80:6F:B0:EE:AC:E1,1,61,-66,1,2,64,-50
80:6F:B0:31:FB:AF,1,62,-87,1,16,27,54
80:6F:B0:EE:AC:E1,1,62,-66,1,2,-62,50
80:6F:B0:31:FB:AF,1,63,-87,1,16,7,56
80:6F:B0:EE:AC:E1,1,63,-66,1,2,67,-48
80:6F:B0:31:FB:AF,1,64,-87,1,16,-12,51
80:6F:B0:EE:AC:E1,1,64,-66,1,2,-67,47
80:6F:B0:31:FB:AF,1,65,-87,1,16,-32,41
80:6F:B0:EE:AC:E1,1,65,-66,1,2,67,-47
80:6F:B0:31:FB:AF,1,66,-87,1,16,-58,28
80:6F:B0:EE:AC:E1,1,66,-66,1,2,-71,41
80:6F:B0:31:FB:AF,1,67,-87,1,16,-84,13
80:6F:B0:EE:AC:E1,1,67,-66,1,2,69,-40
80:6F:B0:31:FB:AF,1,68,-87,1,16,-104,-9
80:6F:B0:EE:AC:E1,1,68,-66,1,2,-72,38
80:6F:B0:31:FB:AF,1,69,-87,1,16,-110,-43
80:6F:B0:EE:AC:E1,1,69,-66,1,2,69,-41
80:6F:B0:31:FB:AF,1,70,-87,1,16,-94,-77
80:6F:B0:EE:AC:E1,1,70,-66,1,2,-78,33
80:6F:B0:31:FB:AF,1,71,-87,1,16,-62,-107
80:6F:B0:EE:AC:E1,1,71,-66,1,2,78,-33
80:6F:B0:31:FB:AF,1,72,-87,1,16,-12,-125
80:6F:B0:EE:AC:E1,1,72,-66,1,2,-77,27
80:6F:B0:31:FB:AF,1,73,-87,1,16,33,-122
80:6F:B0:EE:AC:E1,1,73,-66,1,2,83,-17
80:6F:B0:31:FB:AF,1,74,-87,1,16,74,-101
80:6F:B0:EE:AC:E1,1,74,-66,1,2,-83,15
80:6F:B0:31:FB:AF,1,75,-87,1,16,108,-63
80:6F:B0:EE:AC:E1,1,75,-66,1,2,83,-10
80:6F:B0:31:FB:AF,1,76,-87,1,16,123,-19
80:6F:B0:EE:AC:E1,1,76,-66,1,2,-84,14
80:6F:B0:31:FB:AF,1,77,-87,1,16,120,34
80:6F:B0:EE:AC:E1,1,77,-66,1,2,83,-12
80:6F:B0:31:FB:AF,1,78,-87,1,16,97,75
80:6F:B0:EE:AC:E1,1,78,-66,1,2,-84,6
80:6F:B0:31:FB:AF,1,79,-87,1,16,62,102
80:6F:B0:EE:AC:E1,1,79,-66,1,2,84,-3
80:6F:B0:31:FB:AF,1,80,-87,1,16,15,115
80:6F:B0:EE:AC:E1,1,80,-66,1,2,-82,2
80:6F:B0:31:FB:AF,1,81,-87,1,16,-32,112
80:6F:B0:EE:AC:E1,1,81,-66,1,2,83,11
80:6F:B0:31:FB:AF,1,82,-87,1,16,-86,101
80:6F:B0:31:FB:AF,1,83,-87,1,16,-148,79
80:6F:B0:31:FB:AF,1,84,-87,1,16,-195,48
80:6F:B0:31:FB:AF,1,85,-87,1,16,-219,1
80:6F:B0:31:FB:AF,1,86,-87,1,16,-207,-68
80:6F:B0:31:FB:AF,1,87,-87,1,16,-165,-132
80:6F:B0:31:FB:AF,1,88,-87,1,16,-101,-185
80:6F:B0:31:FB:AF,1,89,-87,1,16,-16,-216
80:6F:B0:31:FB:AF,1,90,-87,1,16,60,-212
80:6F:B0:31:FB:AF,1,91,-87,1,16,137,-169
80:6F:B0:31:FB:AF,1,92,-87,1,16,189,-103
80:6F:B0:31:FB:AF,1,93,-87,1,16,216,-22
80:6F:B0:31:FB:AF,1,94,-87,1,16,210,70
80:6F:B0:31:FB:AF,1,95,-87,1,16,172,141
80:6F:B0:31:FB:AF,1,96,-87,1,16,109,190
80:6F:B0:31:FB:AF,1,97,-87,1,16,27,209
80:6F:B0:31:FB:AF,1,98,-87,1,16,-34,188
80:6F:B0:31:FB:AF,1,99,-87,1,16,-69,136
80:6F:B0:31:FB:AF,1,100,-87,1,16,-76,62
80:6F:B0:31:FB:AF,1,101,-87,1,16,-61,4
80:6F:B0:31:FB:AF,1,102,-87,1,16,-42,-35
80:6F:B0:31:FB:AF,1,103,-87,1,16,-20,-57
80:6F:B0:31:FB:AF,1,104,-87,1,16,-1,-64
80:6F:B0:31:FB:AF,1,105,-87,1,16,22,-63
80:6F:B0:31:FB:AF,1,106,-87,1,16,41,-55
80:6F:B0:31:FB:AF,1,107,-87,1,16,54,-37
80:6F:B0:31:FB:AF,1,108,-87,1,16,57,-9
80:6F:B0:31:FB:AF,1,109,-87,1,16,53,14
80:6F:B0:31:FB:AF,1,110,-87,1,16,46,32
80:6F:B0:31:FB:AF,1,111,-87,1,16,34,45
80:6F:B0:31:FB:AF,1,112,-87,1,16,16,54
80:6F:B0:31:FB:AF,1,113,-87,1,16,-10,59
80:6F:B0:31:FB:AF,1,114,-87,1,16,-48,60
80:6F:B0:31:FB:AF,1,115,-87,1,16,-83,52
80:6F:B0:31:FB:AF,1,116,-87,1,16,-111,34
80:6F:B0:31:FB:AF,1,117,-87,1,16,-124,-2
80:6F:B0:31:FB:AF,1,118,-87,1,16,-117,-41
80:6F:B0:31:FB:AF,1,119,-87,1,16,-91,-83
80:6F:B0:31:FB:AF,1,120,-87,1,16,-52,-106
80:6F:B0:31:FB:AF,1,121,-87,1,16,-6,-112
80:6F:B0:31:FB:AF,1,122,-87,1,16,47,-101
80:6F:B0:31:FB:AF,1,123,-87,1,16,87,-79
80:6F:B0:31:FB:AF,1,124,-87,1,16,113,-50
80:6F:B0:31:FB:AF,1,125,-87,1,16,123,-12
80:6F:B0:31:FB:AF,1,126,-87,1,16,116,26
80:6F:B0:31:FB:AF,1,127,-87,1,16,97,63
80:6F:B0:31:FB:AF,1,128,-87,1,16,63,97
80:6F:B0:31:FB:AF,1,129,-87,1,16,20,118
80:6F:B0:31:FB:AF,1,130,-87,1,16,-35,130
80:6F:B0:31:FB:AF,1,131,-87,1,16,-106,129
80:6F:B0:31:FB:AF,1,132,-87,1,16,-162,108
80:6F:B0:31:FB:AF,1,133,-87,1,16,-202,55
80:6F:B0:31:FB:AF,1,134,-87,1,16,-209,-14
80:6F:B0:31:FB:AF,1,135,-87,1,16,-187,-91
80:6F:B0:31:FB:AF,1,136,-87,1,16,-134,-166
80:6F:B0:31:FB:AF,1,137,-87,1,16,-69,-208
80:6F:B0:31:FB:AF,1,138,-87,1,16,3,-221
80:6F:B0:31:FB:AF,1,139,-87,1,16,84,-201
80:6F:B0:31:FB:AF,1,140,-87,1,16,145,-160
80:6F:B0:31:FB:AF,1,141,-87,1,16,190,-101
80:6F:B0:31:FB:AF,1,142,-87,1,16,211,-17
80:6F:B0:31:FB:AF,1,143,-87,1,16,202,65
80:6F:B0:31:FB:AF,1,144,-87,1,16,165,139
80:6F:B0:31:FB:AF,1,145,-87,1,16,101,192
80:6F:B0:31:FB:AF,1,146,-87,1,16,37,191
80:6F:B0:31:FB:AF,1,147,-87,1,16,-23,142
80:6F:B0:31:FB:AF,1,148,-87,1,16,-53,74
80:6F:B0:31:FB:AF,1,149,-87,1,16,-63,14
80:6F:B0:31:FB:AF,1,150,-87,1,16,-58,-27
80:6F:B0:31:FB:AF,1,151,-87,1,16,-46,-44
80:6F:B0:31:FB:AF,1,152,-87,1,16,-30,-51
80:6F:B0:31:FB:AF,1,153,-87,1,16,-7,-55
80:6F:B0:31:FB:AF,1,154,-87,1,16,14,-54
80:6F:B0:31:FB:AF,1,155,-87,1,16,30,-46
80:6F:B0:31:FB:AF,1,156,-87,1,16,41,-29
80:6F:B0:31:FB:AF,1,157,-87,1,16,43,-9
80:6F:B0:31:FB:AF,1,158,-87,1,16,42,10
80:6F:B0:31:FB:AF,1,159,-87,1,16,37,30
80:6F:B0:31:FB:AF,1,160,-87,1,16,27,43
80:6F:B0:31:FB:AF,1,161,-87,1,16,5,56
80:6F:B0:31:FB:AF,1,162,-87,1,16,-24,66
80:6F:B0:31:FB:AF,1,163,-87,1,16,-57,72
80:6F:B0:31:FB:AF,1,164,-87,1,16,-92,66
80:6F:B0:31:FB:AF,1,165,-87,1,16,-113,47
80:6F:B0:31:FB:AF,1,166,-87,1,16,-121,12
80:6F:B0:31:FB:AF,1,167,-87,1,16,-114,-36
80:6F:B0:31:FB:AF,1,168,-87,1,16,-93,-76
80:6F:B0:31:FB:AF,1,169,-87,1,16,-60,-106
80:6F:B0:31:FB:AF,1,170,-87,1,16,-16,-123
80:6F:B0:31:FB:AF,1,171,-87,1,16,28,-119
80:6F:B0:31:FB:AF,1,172,-87,1,16,72,-95
80:6F:B0:31:FB:AF,1,173,-87,1,16,102,-63
80:6F:B0:31:FB:AF,1,174,-87,1,16,120,-25
80:6F:B0:31:FB:AF,1,175,-87,1,16,120,19
80:6F:B0:31:FB:AF,1,176,-87,1,16,106,57
80:6F:B0:31:FB:AF,1,177,-87,1,16,79,96
80:6F:B0:31:FB:AF,1,178,-87,1,16,36,140
80:6F:B0:31:FB:AF,1,179,-87,1,16,-14,170
80:6F:B0:31:FB:AF,1,180,-87,1,16,-74,180
80:6F:B0:31:FB:AF,1,181,-87,1,16,-143,156
80:6F:B0:31:FB:AF,1,182,-87,1,16,-193,101
80:6F:B0:31:FB:AF,1,183,-87,1,16,-218,27
80:6F:B0:31:FB:AF,1,184,-87,1,16,-209,-64
80:6F:B0:31:FB:AF,1,185,-87,1,16,-166,-135
80:6F:B0:31:FB:AF,1,186,-87,1,16,-90,-193
80:6F:B0:31:FB:AF,1,187,-87,1,16,-9,-215
80:6F:B0:31:FB:AF,1,188,-87,1,16,71,-204
80:6F:B0:31:FB:AF,1,189,-87,1,16,147,-155
80:6F:B0:31:FB:AF,1,190,-87,1,16,192,-87
80:6F:B0:31:FB:AF,1,191,-87,1,16,210,-5
80:6F:B0:31:FB:AF,1,192,-87,1,16,199,86
80:6F:B0:31:FB:AF,1,193,-87,1,16,158,147
80:6F:B0:31:FB:AF,1,194,-87,1,16,101,169
80:6F:B0:31:FB:AF,1,195,-87,1,16,34,141
80:6F:B0:31:FB:AF,1,196,-87,1,16,-14,88
80:6F:B0:31:FB:AF,1,197,-87,1,16,-41,34
80:6F:B0:31:FB:AF,1,198,-87,1,16,-49,-7
80:6F:B0:31:FB:AF,1,199,-87,1,16,-46,-26
80:6F:B0:31:FB:AF,1,200,-87,1,16,-37,-37
80:6F:B0:31:FB:AF,1,201,-87,1,16,-26,-47
80:6F:B0:31:FB:AF,1,202,-87,1,16,-12,-54
80:6F:B0:31:FB:AF,1,203,-87,1,16,9,-53
80:6F:B0:31:FB:AF,1,204,-87,1,16,28,-42
80:6F:B0:31:FB:AF,1,205,-87,1,16,46,-27
80:6F:B0:31:FB:AF,1,206,-87,1,16,57,-10
80:6F:B0:31:FB:AF,1,207,-87,1,16,58,4
80:6F:B0:31:FB:AF,1,208,-87,1,16,47,18
80:6F:B0:31:FB:AF,1,209,-87,1,16,27,40
80:6F:B0:31:FB:AF,1,210,-87,1,16,5,66
80:6F:B0:31:FB:AF,1,211,-87,1,16,-19,91
80:6F:B0:31:FB:AF,1,212,-87,1,16,-46,105
80:6F:B0:31:FB:AF,1,213,-87,1,16,-70,95
80:6F:B0:31:FB:AF,1,214,-87,1,16,-96,61
80:6F:B0:31:FB:AF,1,215,-87,1,16,-112,16
80:6F:B0:31:FB:AF,1,216,-87,1,16,-113,-30
80:6F:B0:31:FB:AF,1,217,-87,1,16,-92,-76
80:6F:B0:31:FB:AF,1,218,-87,1,16,-55,-106
80:6F:B0:31:FB:AF,1,219,-87,1,16,-9,-121
80:6F:B0:31:FB:AF,1,220,-87,1,16,43,-115
80:6F:B0:31:FB:AF,1,221,-87,1,16,80,-93
80:6F:B0:31:FB:AF,1,222,-87,1,16,103,-58
80:6F:B0:31:FB:AF,1,223,-87,1,16,113,-14
80:6F:B0:31:FB:AF,1,224,-87,1,16,111,24
80:6F:B0:31:FB:AF,1,225,-87,1,16,98,64
80:6F:B0:31:FB:AF,1,226,-87,1,16,72,113
80:6F:B0:31:FB:AF,1,227,-87,1,16,39,158
80:6F:B0:31:FB:AF,1,228,-87,1,16,-12,195
80:6F:B0:31:FB:AF,1,229,-87,1,16,-68,200
80:6F:B0:31:FB:AF,1,230,-87,1,16,-127,171
80:6F:B0:31:FB:AF,1,231,-87,1,16,-183,102
80:6F:B0:31:FB:AF,1,232,-87,1,16,-207,23
80:6F:B0:31:FB:AF,1,233,-87,1,16,-199,-57
80:6F:B0:31:FB:AF,1,234,-87,1,16,-156,-136
80:6F:B0:31:FB:AF,1,235,-87,1,16,-92,-185
80:6F:B0:31:FB:AF,1,236,-87,1,16,-18,-211
80:6F:B0:31:FB:AF,1,237,-87,1,16,69,-207
80:6F:B0:31:FB:AF,1,238,-87,1,16,140,-166
80:6F:B0:31:FB:AF,1,239,-87,1,16,193,-95
80:6F:B0:31:FB:AF,1,240,-87,1,16,216,2
80:6F:B0:31:FB:AF,1,241,-87,1,16,202,81
80:6F:B0:31:FB:AF,1,242,-87,1,16,148,129
80:6F:B0:31:FB:AF,1,243,-87,1,16,85,130
80:6F:B0:31:FB:AF,1,244,-87,1,16,23,99
80:6F:B0:31:FB:AF,1,245,-87,1,16,-30,50
80:6F:B0:31:FB:AF,1,246,-87,1,16,-57,12
80:6F:B0:31:FB:AF,1,247,-87,1,16,-65,-14
80:6F:B0:31:FB:AF,1,248,-87,1,16,-58,-33
80:6F:B0:31:FB:AF,1,249,-87,1,16,-45,-45
80:6F:B0:31:FB:AF,1,250,-87,1,16,-29,-55
80:6F:B0:31:FB:AF,1,251,-87,1,16,-9,-60
80:6F:B0:31:FB:AF,1,252,-87,1,16,9,-60
80:6F:B0:31:FB:AF,1,253,-87,1,16,26,-53
80:6F:B0:31:FB:AF,1,254,-87,1,16,39,-39
80:6F:B0:31:FB:AF,1,255,-87,1,16,47,-22
80:6F:B0:31:FB:AF,1,256,-87,1,16,51,1
80:6F:B0:31:FB:AF,1,257,-87,1,16,47,27
80:6F:B0:31:FB:AF,1,258,-87,1,16,37,55
80:6F:B0:31:FB:AF,1,259,-87,1,16,18,88
80:6F:B0:31:FB:AF,1,260,-87,1,16,-7,108
80:6F:B0:31:FB:AF,1,261,-87,1,16,-39,112
80:6F:B0:31:FB:AF,1,262,-87,1,16,-77,93
80:6F:B0:31:FB:AF,1,263,-87,1,16,-106,60
80:6F:B0:31:FB:AF,1,264,-87,1,16,-123,16
80:6F:B0:31:FB:AF,1,265,-87,1,16,-118,-35
80:6F:B0:31:FB:AF,1,266,-87,1,16,-95,-77
80:6F:B0:31:FB:AF,1,267,-87,1,16,-58,-108
80:6F:B0:31:FB:AF,1,268,-87,1,16,-11,-125
80:6F:B0:31:FB:AF,1,269,-87,1,16,31,-123
80:6F:B0:31:FB:AF,1,270,-87,1,16,73,-103
80:6F:B0:31:FB:AF,1,271,-87,1,16,100,-71
80:6F:B0:31:FB:AF,1,272,-87,1,16,116,-28
80:6F:B0:31:FB:AF,1,273,-87,1,16,117,31
80:6F:B0:31:FB:AF,1,274,-87,1,16,105,93
80:6F:B0:31:FB:AF,1,275,-87,1,16,82,152
80:6F:B0:31:FB:AF,1,276,-87,1,16,42,202
80:6F:B0:31:FB:AF,1,277,-87,1,16,-5,219
80:6F:B0:31:FB:AF,1,278,-87,1,16,-64,207
80:6F:B0:31:FB:AF,1,279,-87,1,16,-138,163
80:6F:B0:31:FB:AF,1,280,-87,1,16,-192,101
80:6F:B0:31:FB:AF,1,281,-87,1,16,-220,27
80:6F:B0:31:FB:AF,1,282,-87,1,16,-214,-60
80:6F:B0:31:FB:AF,1,283,-87,1,16,-174,-131
80:6F:B0:31:FB:AF,1,284,-87,1,16,-101,-189
80:6F:B0:31:FB:AF,1,285,-87,1,16,-25,-215
80:6F:B0:31:FB:AF,1,286,-87,1,16,56,-215
80:6F:B0:31:FB:AF,1,287,-87,1,16,137,-177
80:6F:B0:31:FB:AF,1,288,-87,1,16,190,-116
80:6F:B0:31:FB:AF,1,289,-87,1,16,211,-43
80:6F:B0:31:FB:AF,1,290,-87,1,16,188,31
80:6F:B0:31:FB:AF,1,291,-87,1,16,136,70
80:6F:B0:31:FB:AF,1,292,-87,1,16,70,79
80:6F:B0:31:FB:AF,1,293,-87,1,16,4,65
80:6F:B0:31:FB:AF,1,294,-87,1,16,-32,45
80:6F:B0:31:FB:AF,1,295,-87,1,16,-48,26
80:6F:B0:31:FB:AF,1,296,-87,1,16,-52,6
80:6F:B0:31:FB:AF,1,297,-87,1,16,-48,-15
80:6F:B0:31:FB:AF,1,298,-87,1,16,-40,-37
80:6F:B0:31:FB:AF,1,299,-87,1,16,-27,-50
80:6F:B0:31:FB:AF,1,300,-87,1,16,-9,-55
80:6F:B0:31:FB:AF,1,301,-87,1,16,13,-53
80:6F:B0:31:FB:AF,1,302,-87,1,16,30,-45
80:6F:B0:31:FB:AF,1,303,-87,1,16,42,-34
80:6F:B0:31:FB:AF,1,304,-87,1,16,51,-15
80:6F:B0:31:FB:AF,1,305,-87,1,16,55,9
80:6F:B0:31:FB:AF,1,306,-87,1,16,56,39
80:6F:B0:31:FB:AF,1,307,-87,1,16,52,77
80:6F:B0:31:FB:AF,1,308,-87,1,16,38,108
80:6F:B0:31:FB:AF,1,309,-87,1,16,11,127
80:6F:B0:31:FB:AF,1,310,-87,1,16,-23,128
80:6F:B0:31:FB:AF,1,311,-87,1,16,-61,110
80:6F:B0:31:FB:AF,1,312,-87,1,16,-96,72
80:6F:B0:31:FB:AF,1,313,-87,1,16,-115,29
80:6F:B0:31:FB:AF,1,314,-87,1,16,-116,-17
80:6F:B0:31:FB:AF,1,315,-87,1,16,-97,-66
80:6F:B0:31:FB:AF,1,316,-87,1,16,-66,-100
80:6F:B0:31:FB:AF,1,317,-87,1,16,-24,-120
80:6F:B0:31:FB:AF,1,318,-87,1,16,25,-124
80:6F:B0:31:FB:AF,1,319,-87,1,16,64,-109
80:6F:B0:31:FB:AF,1,320,-87,1,16,93,-78
80:6F:B0:31:FB:AF,1,321,-87,1,16,118,-27
80:6F:B0:31:FB:AF,1,322,-87,1,16,134,28
80:6F:B0:31:FB:AF,1,323,-87,1,16,144,93
80:6F:B0:31:FB:AF,1,324,-87,1,16,135,146
80:6F:B0:31:FB:AF,1,325,-87,1,16,101,188
80:6F:B0:31:FB:AF,1,326,-87,1,16,29,212
80:6F:B0:31:FB:AF,1,327,-87,1,16,-53,204
80:6F:B0:31:FB:AF,1,328,-87,1,16,-130,168
80:6F:B0:31:FB:AF,1,329,-87,1,16,-191,98
80:6F:B0:31:FB:AF,1,330,-87,1,16,-215,21
80:6F:B0:31:FB:AF,1,331,-87,1,16,-206,-59
80:6F:B0:31:FB:AF,1,332,-87,1,16,-159,-137
80:6F:B0:31:FB:AF,1,333,-87,1,16,-92,-186
80:6F:B0:31:FB:AF,1,334,-87,1,16,-10,-210
80:6F:B0:31:FB:AF,1,335,-87,1,16,82,-202
80:6F:B0:31:FB:AF,1,336,-87,1,16,147,-166
80:6F:B0:31:FB:AF,1,337,-87,1,16,185,-104
80:6F:B0:31:FB:AF,1,338,-87,1,16,180,-43
80:6F:B0:31:FB:AF,1,339,-87,1,16,142,8
80:6F:B0:31:FB:AF,1,340,-87,1,16,79,46
80:6F:B0:31:FB:AF,1,341,-87,1,16,25,58
80:6F:B0:31:FB:AF,1,342,-87,1,16,-13,54
80:6F:B0:31:FB:AF,1,343,-87,1,16,-36,38
80:6F:B0:31:FB:AF,1,344,-87,1,16,-46,20
80:6F:B0:31:FB:AF,1,345,-87,1,16,-53,4
80:6F:B0:31:FB:AF,1,346,-87,1,16,-56,-14
80:6F:B0:31:FB:AF,1,347,-87,1,16,-50,-28
80:6F:B0:31:FB:AF,1,348,-87,1,16,-36,-41
80:6F:B0:31:FB:AF,1,349,-87,1,16,-14,-49
