identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:EE:AC:E1,0,42,-68,1,36,112,-37
80:6F:B0:EE:AC:E1,0,43,-68,1,36,-99,53
80:6F:B0:EE:AC:E1,0,44,-68,1,36,101,-60
80:6F:B0:EE:AC:E1,0,45,-68,1,36,-86,75
80:6F:B0:EE:AC:E1,0,46,-68,1,36,78,-86
80:6F:B0:EE:AC:E1,0,47,-68,1,36,-73,92
80:6F:B0:EE:AC:E1,0,48,-68,1,36,61,-97
80:6F:B0:EE:AC:E1,0,49,-68,1,36,-49,107
80:6F:B0:EE:AC:E1,0,50,-68,1,36,34,-112
80:6F:B0:EE:AC:E1,0,51,-68,1,36,-27,112
80:6F:B0:EE:AC:E1,0,52,-68,1,36,14,-118
80:6F:B0:EE:AC:E1,0,53,-68,1,36,-8,116
80:6F:B0:EE:AC:E1,0,54,-68,1,36,-1,-115
80:6F:B0:EE:AC:E1,0,55,-68,1,36,19,114
80:6F:B0:EE:AC:E1,0,56,-68,1,36,-29,-110
80:6F:B0:EE:AC:E1,0,57,-68,1,36,53,100
80:6F:B0:EE:AC:E1,0,58,-68,1,36,-57,-102
80:6F:B0:EE:AC:E1,0,59,-68,1,36,67,95
80:6F:B0:EE:AC:E1,0,60,-68,1,36,-70,-94
80:6F:B0:EE:AC:E1,0,61,-68,1,36,82,79
80:6F:B0:EE:AC:E1,0,62,-68,1,36,-95,-73
80:6F:B0:EE:AC:E1,0,63,-68,1,36,90,66
80:6F:B0:EE:AC:E1,0,64,-68,1,36,-106,-60
80:6F:B0:EE:AC:E1,0,65,-68,1,36,110,42
80:6F:B0:EE:AC:E1,0,66,-68,1,36,-110,-42
80:6F:B0:EE:AC:E1,0,67,-68,1,36,112,30
80:6F:B0:EE:AC:E1,0,68,-68,1,36,-116,-20
80:6F:B0:EE:AC:E1,0,69,-68,1,36,110,1
80:6F:B0:EE:AC:E1,0,70,-68,1,36,-119,1
80:6F:B0:EE:AC:E1,0,71,-68,1,36,117,-13
80:6F:B0:EE:AC:E1,0,72,-68,1,36,-114,20
80:6F:B0:EE:AC:E1,0,73,-68,1,36,109,-26
80:6F:B0:EE:AC:E1,0,74,-68,1,36,-109,38
80:6F:B0:EE:AC:E1,0,75,-68,1,36,103,-56
80:6F:B0:EE:AC:E1,0,76,-68,1,36,-84,75
80:6F:B0:EE:AC:E1,0,77,-68,1,36,77,-86
80:6F:B0:EE:AC:E1,0,78,-68,1,36,-74,89
80:6F:B0:EE:AC:E1,0,79,-68,1,36,75,-91
80:6F:B0:EE:AC:E1,0,80,-68,1,36,-59,97
80:6F:B0:EE:AC:E1,0,81,-68,1,36,51,-101
80:6F:B0:EE:AC:E1,1,0,-66,1,25,-52,54
80:6F:B0:EE:AC:E1,1,1,-66,1,25,59,48
80:6F:B0:EE:AC:E1,1,2,-66,1,25,51,-58
80:6F:B0:EE:AC:E1,1,3,-66,1,25,-65,-44
80:6F:B0:EE:AC:E1,1,4,-66,1,25,-43,65
80:6F:B0:EE:AC:E1,1,5,-66,1,25,64,41
80:6F:B0:EE:AC:E1,1,6,-66,1,25,38,-68
80:6F:B0:EE:AC:E1,1,7,-66,1,25,-68,-30
80:6F:B0:EE:AC:E1,1,8,-66,1,25,73,24
80:6F:B0:EE:AC:E1,1,9,-66,1,25,-77,-19
80:6F:B0:EE:AC:E1,1,10,-66,1,25,79,12
80:6F:B0:EE:AC:E1,1,11,-66,1,25,-77,0
80:6F:B0:EE:AC:E1,1,12,-66,1,25,72,-5
80:6F:B0:EE:AC:E1,1,13,-66,1,25,-77,19
80:6F:B0:EE:AC:E1,1,14,-66,1,25,76,-20
80:6F:B0:EE:AC:E1,1,15,-66,1,25,-68,34
80:6F:B0:EE:AC:E1,1,16,-66,1,25,65,-35
80:6F:B0:EE:AC:E1,1,17,-66,1,25,-64,37
80:6F:B0:EE:AC:E1,1,18,-66,1,25,58,-48
80:6F:B0:EE:AC:E1,1,19,-66,1,25,-55,52
80:6F:B0:EE:AC:E1,1,20,-66,1,25,57,-58
80:6F:B0:EE:AC:E1,1,21,-66,1,25,-42,62
80:6F:B0:EE:AC:E1,1,22,-66,1,25,42,-65
80:6F:B0:EE:AC:E1,1,23,-66,1,25,-39,68
80:6F:B0:EE:AC:E1,1,24,-66,1,25,27,-70
80:6F:B0:EE:AC:E1,1,25,-66,1,25,-19,74
80:6F:B0:EE:AC:E1,1,26,-66,1,25,16,-73
80:6F:B0:EE:AC:E1,1,27,-66,1,25,-7,78
80:6F:B0:EE:AC:E1,1,28,-66,1,25,5,-78
80:6F:B0:EE:AC:E1,1,29,-66,1,25,6,76
80:6F:B0:EE:AC:E1,1,30,-66,1,25,-18,-70
80:6F:B0:EE:AC:E1,1,31,-66,1,25,26,71
80:6F:B0:EE:AC:E1,1,32,-66,1,25,-31,-68
80:6F:B0:EE:AC:E1,1,33,-66,1,25,37,66
80:6F:B0:EE:AC:E1,1,34,-66,1,25,-47,-61
80:6F:B0:EE:AC:E1,1,35,-66,1,25,45,62
80:6F:B0:EE:AC:E1,1,36,-66,1,25,-46,-61
80:6F:B0:EE:AC:E1,1,37,-66,1,25,52,54
80:6F:B0:EE:AC:E1,1,38,-66,1,25,-61,-44
80:6F:B0:EE:AC:E1,1,39,-66,1,25,63,38
80:6F:B0:EE:AC:E1,1,40,-66,1,25,-73,-26
80:6F:B0:EE:AC:E1,1,41,-66,1,25,72,25
80:6F:B0:EE:AC:E1,1,42,-66,1,25,-71,-21
80:6F:B0:EE:AC:E1,1,43,-66,1,25,73,23
80:6F:B0:EE:AC:E1,1,44,-66,1,25,-76,-9
80:6F:B0:EE:AC:E1,1,45,-66,1,25,76,-5
80:6F:B0:EE:AC:E1,1,46,-66,1,25,-76,6
80:6F:B0:EE:AC:E1,1,47,-66,1,25,75,-12
80:6F:B0:EE:AC:E1,1,48,-66,1,25,-74,14
80:6F:B0:EE:AC:E1,1,49,-66,1,25,71,-24
80:6F:B0:EE:AC:E1,1,50,-66,1,25,-69,25
80:6F:B0:EE:AC:E1,1,51,-66,1,25,66,-41
80:6F:B0:EE:AC:E1,1,52,-66,1,25,-58,47
80:6F:B0:EE:AC:E1,1,53,-66,1,25,54,-53
80:6F:B0:EE:AC:E1,1,54,-66,1,25,-42,63
80:6F:B0:EE:AC:E1,1,55,-66,1,25,39,-62
80:6F:B0:EE:AC:E1,1,56,-66,1,25,-36,61
80:6F:B0:EE:AC:E1,1,57,-66,1,25,36,-70
80:6F:B0:EE:AC:E1,1,58,-66,1,25,-29,67
80:6F:B0:EE:AC:E1,1,59,-66,1,25,16,-70
80:6F:B0:EE:AC:E1,1,60,-66,1,25,-15,76
80:6F:B0:EE:AC:E1,1,61,-66,1,25,7,-76
80:6F:B0:EE:AC:E1,1,62,-66,1,25,5,74
80:6F:B0:EE:AC:E1,1,63,-66,1,25,-5,-78
80:6F:B0:EE:AC:E1,1,64,-66,1,25,13,76
80:6F:B0:EE:AC:E1,1,65,-66,1,25,-25,-68
80:6F:B0:EE:AC:E1,1,66,-66,1,25,34,68
80:6F:B0:EE:AC:E1,1,67,-66,1,25,-35,-62
80:6F:B0:EE:AC:E1,1,68,-66,1,25,44,67
80:6F:B0:EE:AC:E1,1,69,-66,1,25,-48,-54
80:6F:B0:EE:AC:E1,1,70,-66,1,25,60,54
80:6F:B0:EE:AC:E1,1,71,-66,1,25,-54,-46
80:6F:B0:EE:AC:E1,1,72,-66,1,25,63,47
80:6F:B0:EE:AC:E1,1,73,-66,1,25,-66,-35
80:6F:B0:EE:AC:E1,1,74,-66,1,25,68,31
80:6F:B0:EE:AC:E1,1,75,-66,1,25,-69,-23
80:6F:B0:EE:AC:E1,1,76,-66,1,25,75,12
80:6F:B0:EE:AC:E1,1,77,-66,1,25,-79,-10
80:6F:B0:EE:AC:E1,1,78,-66,1,25,72,10
80:6F:B0:EE:AC:E1,1,79,-66,1,25,-77,0
80:6F:B0:EE:AC:E1,1,80,-66,1,25,75,-11
80:6F:B0:EE:AC:E1,1,81,-66,1,25,-75,11
80:6F:B0:EE:AC:E1,2,0,-66,1,14,29,-86
80:6F:B0:EE:AC:E1,2,1,-66,1,14,-83,-29
80:6F:B0:EE:AC:E1,2,2,-66,1,14,-28,84
80:6F:B0:EE:AC:E1,2,3,-66,1,14,84,26
80:6F:B0:EE:AC:E1,2,4,-66,1,14,29,-87
80:6F:B0:EE:AC:E1,2,5,-66,1,14,-81,-26
80:6F:B0:EE:AC:E1,2,6,-66,1,14,-22,86
80:6F:B0:EE:AC:E1,2,7,-66,1,14,84,30
80:6F:B0:EE:AC:E1,2,8,-66,1,14,-86,-17
80:6F:B0:EE:AC:E1,2,9,-66,1,14,82,25
80:6F:B0:EE:AC:E1,2,10,-66,1,14,-84,-21
80:6F:B0:EE:AC:E1,2,11,-66,1,14,88,22
80:6F:B0:EE:AC:E1,2,12,-66,1,14,-85,-26
80:6F:B0:EE:AC:E1,2,13,-66,1,14,81,24
80:6F:B0:EE:AC:E1,2,14,-66,1,14,-83,-25
80:6F:B0:EE:AC:E1,2,15,-66,1,14,82,21
80:6F:B0:EE:AC:E1,2,16,-66,1,14,-91,-19
80:6F:B0:EE:AC:E1,2,17,-66,1,14,84,18
80:6F:B0:EE:AC:E1,2,18,-66,1,14,-88,-17
80:6F:B0:EE:AC:E1,2,19,-66,1,14,86,24
80:6F:B0:EE:AC:E1,2,20,-66,1,14,-86,-12
80:6F:B0:EE:AC:E1,2,21,-66,1,14,88,18
80:6F:B0:EE:AC:E1,2,22,-66,1,14,-86,-22
80:6F:B0:EE:AC:E1,2,23,-66,1,14,86,15
80:6F:B0:EE:AC:E1,2,24,-66,1,14,-86,-9
80:6F:B0:EE:AC:E1,2,25,-66,1,14,89,1
80:6F:B0:EE:AC:E1,2,26,-66,1,14,-87,-6
80:6F:B0:EE:AC:E1,2,27,-66,1,14,90,8
80:6F:B0:EE:AC:E1,2,28,-66,1,14,-84,-14
80:6F:B0:EE:AC:E1,2,29,-66,1,14,84,22
80:6F:B0:EE:AC:E1,2,30,-66,1,14,-85,-22
80:6F:B0:EE:AC:E1,2,31,-66,1,14,86,21
80:6F:B0:EE:AC:E1,2,32,-66,1,14,-88,-8
80:6F:B0:EE:AC:E1,2,33,-66,1,14,89,12
80:6F:B0:EE:AC:E1,2,34,-66,1,14,-91,-3
80:6F:B0:EE:AC:E1,2,35,-66,1,14,85,0
80:6F:B0:EE:AC:E1,2,36,-66,1,14,-91,-6
80:6F:B0:EE:AC:E1,2,37,-66,1,14,89,0
80:6F:B0:EE:AC:E1,2,38,-66,1,14,-88,4
80:6F:B0:EE:AC:E1,2,39,-66,1,14,89,-11
80:6F:B0:EE:AC:E1,2,40,-66,1,14,-84,12
80:6F:B0:EE:AC:E1,2,41,-66,1,14,89,-13
80:6F:B0:EE:AC:E1,2,42,-66,1,14,-89,-2
80:6F:B0:EE:AC:E1,2,43,-66,1,14,88,6
80:6F:B0:EE:AC:E1,2,44,-66,1,14,-87,-3
80:6F:B0:EE:AC:E1,2,45,-66,1,14,88,18
80:6F:B0:EE:AC:E1,2,46,-66,1,14,-87,-7
80:6F:B0:EE:AC:E1,2,47,-66,1,14,89,-4
80:6F:B0:EE:AC:E1,2,48,-66,1,14,-91,8
80:6F:B0:EE:AC:E1,2,49,-66,1,14,82,-24
80:6F:B0:EE:AC:E1,2,50,-66,1,14,-90,16
80:6F:B0:EE:AC:E1,2,51,-66,1,14,89,-13
80:6F:B0:EE:AC:E1,2,52,-66,1,14,-89,13
80:6F:B0:EE:AC:E1,2,53,-66,1,14,86,-8
80:6F:B0:EE:AC:E1,2,54,-66,1,14,-91,10
80:6F:B0:EE:AC:E1,2,55,-66,1,14,86,-10
80:6F:B0:EE:AC:E1,2,56,-66,1,14,-86,10
80:6F:B0:EE:AC:E1,2,57,-66,1,14,88,-12
80:6F:B0:EE:AC:E1,2,58,-66,1,14,-89,3
80:6F:B0:EE:AC:E1,2,59,-66,1,14,88,-11
80:6F:B0:EE:AC:E1,2,60,-66,1,14,-88,12
80:6F:B0:EE:AC:E1,2,61,-66,1,14,84,-19
80:6F:B0:EE:AC:E1,2,62,-66,1,14,-84,22
80:6F:B0:EE:AC:E1,2,63,-66,1,14,86,-28
80:6F:B0:EE:AC:E1,2,64,-66,1,14,-82,32
80:6F:B0:EE:AC:E1,2,65,-66,1,14,85,-31
80:6F:B0:EE:AC:E1,2,66,-66,1,14,-87,15
80:6F:B0:EE:AC:E1,2,67,-66,1,14,86,-18
80:6F:B0:EE:AC:E1,2,68,-66,1,14,-86,18
80:6F:B0:EE:AC:E1,2,69,-66,1,14,83,-23
80:6F:B0:EE:AC:E1,2,70,-66,1,14,-87,21
80:6F:B0:EE:AC:E1,2,71,-66,1,14,84,-14
80:6F:B0:EE:AC:E1,2,72,-66,1,14,-91,14
80:6F:B0:EE:AC:E1,2,73,-66,1,14,85,-13
80:6F:B0:EE:AC:E1,2,74,-66,1,14,-85,17
80:6F:B0:EE:AC:E1,2,75,-66,1,14,85,-21
80:6F:B0:EE:AC:E1,2,76,-66,1,14,-84,31
80:6F:B0:EE:AC:E1,2,77,-66,1,14,81,-33
80:6F:B0:EE:AC:E1,2,78,-66,1,14,-76,32
80:6F:B0:EE:AC:E1,2,79,-66,1,14,69,-19
80:6F:B0:EE:AC:E1,2,80,-66,1,14,-79,21
80:6F:B0:EE:AC:E1,2,81,-66,1,14,73,-28
80:6F:B0:EE:AC:E1,3,0,-68,1,3,6,-31
80:6F:B0:EE:AC:E1,3,1,-68,1,3,-31,-6
80:6F:B0:EE:AC:E1,3,2,-68,1,3,-4,31
80:6F:B0:EE:AC:E1,3,3,-68,1,3,32,0
80:6F:B0:EE:AC:E1,3,4,-68,1,3,3,-30
80:6F:B0:EE:AC:E1,3,5,-68,1,3,-31,-3
80:6F:B0:EE:AC:E1,3,6,-68,1,3,-1,32
80:6F:B0:EE:AC:E1,3,7,-68,1,3,32,1
80:6F:B0:EE:AC:E1,3,8,-68,1,3,-31,-7
80:6F:B0:EE:AC:E1,3,9,-68,1,3,30,3
80:6F:B0:EE:AC:E1,3,10,-68,1,3,-31,1
80:6F:B0:EE:AC:E1,3,11,-68,1,3,31,-2
80:6F:B0:EE:AC:E1,3,12,-68,1,3,-31,1
80:6F:B0:EE:AC:E1,3,13,-68,1,3,31,-1
80:6F:B0:EE:AC:E1,3,14,-68,1,3,-32,0
80:6F:B0:EE:AC:E1,3,15,-68,1,3,31,0
80:6F:B0:EE:AC:E1,3,16,-68,1,3,-32,2
80:6F:B0:EE:AC:E1,3,17,-68,1,3,30,-1
80:6F:B0:EE:AC:E1,3,18,-68,1,3,-32,4
80:6F:B0:EE:AC:E1,3,19,-68,1,3,31,-6
80:6F:B0:EE:AC:E1,3,20,-68,1,3,-31,7
80:6F:B0:EE:AC:E1,3,21,-68,1,3,30,-9
80:6F:B0:EE:AC:E1,3,22,-68,1,3,-29,10
80:6F:B0:EE:AC:E1,3,23,-68,1,3,29,-10
80:6F:B0:EE:AC:E1,3,24,-68,1,3,-30,12
80:6F:B0:EE:AC:E1,3,25,-68,1,3,28,-12
80:6F:B0:EE:AC:E1,3,26,-68,1,3,-28,15
80:6F:B0:EE:AC:E1,3,27,-68,1,3,27,-13
80:6F:B0:EE:AC:E1,3,28,-68,1,3,-26,13
80:6F:B0:EE:AC:E1,3,29,-68,1,3,24,-13
80:6F:B0:EE:AC:E1,3,30,-68,1,3,-29,11
80:6F:B0:EE:AC:E1,3,31,-68,1,3,26,-15
80:6F:B0:EE:AC:E1,3,32,-68,1,3,-26,14
80:6F:B0:EE:AC:E1,3,33,-68,1,3,23,-17
80:6F:B0:EE:AC:E1,3,34,-68,1,3,-25,16
80:6F:B0:EE:AC:E1,3,35,-68,1,3,22,-19
80:6F:B0:EE:AC:E1,3,36,-68,1,3,-24,20
80:6F:B0:EE:AC:E1,3,37,-68,1,3,23,-19
80:6F:B0:EE:AC:E1,3,38,-68,1,3,-22,19
80:6F:B0:EE:AC:E1,3,39,-68,1,3,20,-21
80:6F:B0:EE:AC:E1,3,40,-68,1,3,-21,21
80:6F:B0:EE:AC:E1,3,41,-68,1,3,19,-21
80:6F:B0:EE:AC:E1,3,42,-68,1,3,-21,22
80:6F:B0:EE:AC:E1,3,43,-68,1,3,21,-20
80:6F:B0:EE:AC:E1,3,44,-68,1,3,-19,23
80:6F:B0:EE:AC:E1,3,45,-68,1,3,20,-21
80:6F:B0:EE:AC:E1,3,46,-68,1,3,-20,23
80:6F:B0:EE:AC:E1,3,47,-68,1,3,15,-27
80:6F:B0:EE:AC:E1,3,48,-68,1,3,-14,27
80:6F:B0:EE:AC:E1,3,49,-68,1,3,11,-26
80:6F:B0:EE:AC:E1,3,50,-68,1,3,-12,29
80:6F:B0:EE:AC:E1,3,51,-68,1,3,13,-30
80:6F:B0:EE:AC:E1,3,52,-68,1,3,-9,29
80:6F:B0:EE:AC:E1,3,53,-68,1,3,12,-28
80:6F:B0:EE:AC:E1,3,54,-68,1,3,-12,29
80:6F:B0:EE:AC:E1,3,55,-68,1,3,16,-25
80:6F:B0:EE:AC:E1,3,56,-68,1,3,-12,27
80:6F:B0:EE:AC:E1,3,57,-68,1,3,14,-27
80:6F:B0:EE:AC:E1,3,58,-68,1,3,-11,28
80:6F:B0:EE:AC:E1,3,59,-68,1,3,12,-28
80:6F:B0:EE:AC:E1,3,60,-68,1,3,-11,27
80:6F:B0:EE:AC:E1,3,61,-68,1,3,7,-27
80:6F:B0:EE:AC:E1,3,62,-68,1,3,17,66
80:6F:B0:EE:AC:E1,3,63,-68,1,3,26,6
80:6F:B0:EE:AC:E1,3,64,-68,1,3,18,72
80:6F:B0:EE:AC:E1,3,65,-68,1,3,-14,-67
80:6F:B0:EE:AC:E1,3,66,-68,1,3,-16,-8
80:6F:B0:EE:AC:E1,3,67,-68,1,3,12,6
80:6F:B0:EE:AC:E1,3,68,-68,1,3,9,65
80:6F:B0:EE:AC:E1,3,69,-68,1,3,10,10
80:6F:B0:EE:AC:E1,3,70,-68,1,3,12,73
80:6F:B0:EE:AC:E1,3,71,-68,1,3,-7,-68
80:6F:B0:EE:AC:E1,3,72,-68,1,3,2,61
80:6F:B0:EE:AC:E1,3,73,-68,1,3,2,9
80:6F:B0:EE:AC:E1,3,74,-68,1,3,1,-10
80:6F:B0:EE:AC:E1,3,75,-68,1,3,-13,0
80:6F:B0:EE:AC:E1,3,76,-68,1,3,17,-3
80:6F:B0:EE:AC:E1,3,77,-68,1,3,-3,-70
80:6F:B0:EE:AC:E1,3,78,-68,1,3,9,-12
80:6F:B0:EE:AC:E1,3,79,-68,1,3,3,-69
80:6F:B0:EE:AC:E1,3,80,-68,1,3,-5,56
80:6F:B0:EE:AC:E1,3,81,-68,1,3,5,-71
80:6F:B0:EE:AC:E1,4,0,-63,1,18,-78,19
80:6F:B0:EE:AC:E1,4,1,-63,1,18,23,77
80:6F:B0:EE:AC:E1,4,2,-63,1,18,68,-27
80:6F:B0:EE:AC:E1,4,3,-63,1,18,-26,-75
80:6F:B0:EE:AC:E1,4,4,-63,1,18,-75,23
80:6F:B0:EE:AC:E1,4,5,-63,1,18,27,74
80:6F:B0:EE:AC:E1,4,6,-63,1,18,72,-25
80:6F:B0:EE:AC:E1,4,7,-63,1,18,-36,-65
80:6F:B0:EE:AC:E1,4,8,-63,1,18,39,66
80:6F:B0:EE:AC:E1,4,9,-63,1,18,-38,-68
80:6F:B0:EE:AC:E1,4,10,-63,1,18,45,64
80:6F:B0:EE:AC:E1,4,11,-63,1,18,-53,-59
80:6F:B0:EE:AC:E1,4,12,-63,1,18,53,56
80:6F:B0:EE:AC:E1,4,13,-63,1,18,-49,-60
80:6F:B0:EE:AC:E1,4,14,-63,1,18,50,60
80:6F:B0:EE:AC:E1,4,15,-63,1,18,-64,-42
80:6F:B0:EE:AC:E1,4,16,-63,1,18,65,45
80:6F:B0:EE:AC:E1,4,17,-63,1,18,-66,-40
80:6F:B0:EE:AC:E1,4,18,-63,1,18,69,30
80:6F:B0:EE:AC:E1,4,19,-63,1,18,-68,-37
80:6F:B0:EE:AC:E1,4,20,-63,1,18,66,32
80:6F:B0:EE:AC:E1,4,21,-63,1,18,-70,-28
80:6F:B0:EE:AC:E1,4,22,-63,1,18,80,16
80:6F:B0:EE:AC:E1,4,23,-63,1,18,-78,-10
80:6F:B0:EE:AC:E1,4,24,-63,1,18,74,18
80:6F:B0:EE:AC:E1,4,25,-63,1,18,-75,3
80:6F:B0:EE:AC:E1,4,26,-63,1,18,78,-9
80:6F:B0:EE:AC:E1,4,27,-63,1,18,-79,2
80:6F:B0:EE:AC:E1,4,28,-63,1,18,73,-9
80:6F:B0:EE:AC:E1,4,29,-63,1,18,-76,20
80:6F:B0:EE:AC:E1,4,30,-63,1,18,71,-29
80:6F:B0:EE:AC:E1,4,31,-63,1,18,-76,24
80:6F:B0:EE:AC:E1,4,32,-63,1,18,68,-36
80:6F:B0:EE:AC:E1,4,33,-63,1,18,-65,47
80:6F:B0:EE:AC:E1,4,34,-63,1,18,61,-45
80:6F:B0:EE:AC:E1,4,35,-63,1,18,-64,48
80:6F:B0:EE:AC:E1,4,36,-63,1,18,51,-58
80:6F:B0:EE:AC:E1,4,37,-63,1,18,-53,57
80:6F:B0:EE:AC:E1,4,38,-63,1,18,53,-52
80:6F:B0:EE:AC:E1,4,39,-63,1,18,-51,62
80:6F:B0:EE:AC:E1,4,40,-63,1,18,42,-63
80:6F:B0:EE:AC:E1,4,41,-63,1,18,-45,66
80:6F:B0:EE:AC:E1,4,42,-63,1,18,49,-65
80:6F:B0:EE:AC:E1,4,43,-63,1,18,-31,69
80:6F:B0:EE:AC:E1,4,44,-63,1,18,25,-74
80:6F:B0:EE:AC:E1,4,45,-63,1,18,-35,70
80:6F:B0:EE:AC:E1,4,46,-63,1,18,22,-75
80:6F:B0:EE:AC:E1,4,47,-63,1,18,-23,71
80:6F:B0:EE:AC:E1,4,48,-63,1,18,14,-78
80:6F:B0:EE:AC:E1,4,49,-63,1,18,-12,75
80:6F:B0:EE:AC:E1,4,50,-63,1,18,-2,-79
80:6F:B0:EE:AC:E1,4,51,-63,1,18,4,79
80:6F:B0:EE:AC:E1,4,52,-63,1,18,-5,-78
80:6F:B0:EE:AC:E1,4,53,-63,1,18,12,74
80:6F:B0:EE:AC:E1,4,54,-63,1,18,-22,-75
80:6F:B0:EE:AC:E1,4,55,-63,1,18,23,71
80:6F:B0:EE:AC:E1,4,56,-63,1,18,-33,-70
80:6F:B0:EE:AC:E1,4,57,-63,1,18,32,66
80:6F:B0:EE:AC:E1,4,58,-63,1,18,-40,-66
80:6F:B0:EE:AC:E1,4,59,-63,1,18,37,66
80:6F:B0:EE:AC:E1,4,60,-63,1,18,-42,-61
80:6F:B0:EE:AC:E1,4,61,-63,1,18,55,53
80:6F:B0:EE:AC:E1,4,62,-63,1,18,-58,-50
80:6F:B0:EE:AC:E1,4,63,-63,1,18,60,49
80:6F:B0:EE:AC:E1,4,64,-63,1,18,-66,-44
80:6F:B0:EE:AC:E1,4,65,-63,1,18,65,35
80:6F:B0:EE:AC:E1,4,66,-63,1,18,-68,-40
80:6F:B0:EE:AC:E1,4,67,-63,1,18,65,39
80:6F:B0:EE:AC:E1,4,68,-63,1,18,-70,-30
80:6F:B0:EE:AC:E1,4,69,-63,1,18,75,30
80:6F:B0:EE:AC:E1,4,70,-63,1,18,-66,-39
80:6F:B0:EE:AC:E1,4,71,-63,1,18,75,25
80:6F:B0:EE:AC:E1,4,72,-63,1,18,-74,-16
80:6F:B0:EE:AC:E1,4,73,-63,1,18,77,9
80:6F:B0:EE:AC:E1,4,74,-63,1,18,-78,-10
80:6F:B0:EE:AC:E1,4,75,-63,1,18,72,4
80:6F:B0:EE:AC:E1,4,76,-63,1,18,-76,-1
80:6F:B0:EE:AC:E1,4,77,-63,1,18,80,-6
80:6F:B0:EE:AC:E1,4,78,-63,1,18,-76,7
80:6F:B0:EE:AC:E1,4,79,-63,1,18,77,-10
80:6F:B0:EE:AC:E1,4,80,-63,1,18,-73,18
80:6F:B0:EE:AC:E1,4,81,-63,1,18,72,-32
80:6F:B0:EE:AC:E1,5,0,-75,1,7,-74,-73
80:6F:B0:EE:AC:E1,5,1,-75,1,7,-81,74
80:6F:B0:EE:AC:E1,5,2,-75,1,7,74,85
80:6F:B0:EE:AC:E1,5,3,-75,1,7,70,-72
80:6F:B0:EE:AC:E1,5,4,-75,1,7,-76,-61
80:6F:B0:EE:AC:E1,5,5,-75,1,7,-77,77
80:6F:B0:EE:AC:E1,5,6,-75,1,7,76,71
80:6F:B0:EE:AC:E1,5,7,-75,1,7,79,-92
80:6F:B0:EE:AC:E1,5,8,-75,1,7,-62,75
80:6F:B0:EE:AC:E1,5,9,-75,1,7,77,-64
80:6F:B0:EE:AC:E1,5,10,-75,1,7,-67,78
80:6F:B0:EE:AC:E1,5,11,-75,1,7,77,-61
