identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:31:FB:AF,1,40,-77,1,23,65,-33
80:6F:B0:31:FB:AF,1,41,-77,1,23,-57,-66
80:6F:B0:31:FB:AF,1,42,-77,1,23,114,5
80:6F:B0:31:FB:AF,1,43,-77,1,23,-63,38
80:6F:B0:31:FB:AF,1,44,-77,1,23,59,65
80:6F:B0:31:FB:AF,1,45,-77,1,23,-119,-23
80:6F:B0:31:FB:AF,1,46,-77,1,23,62,-31
80:6F:B0:31:FB:AF,1,47,-77,1,23,-52,-72
80:6F:B0:31:FB:AF,1,48,-77,1,23,112,26
80:6F:B0:31:FB:AF,1,49,-77,1,23,-71,27
80:6F:B0:31:FB:AF,1,50,-77,1,23,49,70
80:6F:B0:31:FB:AF,1,51,-77,1,23,-116,-33
80:6F:B0:31:FB:AF,1,52,-77,1,23,69,-25
80:6F:B0:31:FB:AF,1,53,-77,1,23,-53,-71
80:6F:B0:31:FB:AF,1,54,-77,1,23,113,29
80:6F:B0:31:FB:AF,1,55,-77,1,23,-71,17
80:6F:B0:31:FB:AF,1,56,-77,1,23,44,74
80:6F:B0:31:FB:AF,1,57,-77,1,23,-113,-44
80:6F:B0:31:FB:AF,1,58,-77,1,23,68,-16
80:6F:B0:31:FB:AF,1,59,-77,1,23,-36,-78
80:6F:B0:31:FB:AF,1,60,-77,1,23,105,52
80:6F:B0:31:FB:AF,1,61,-77,1,23,-71,17
80:6F:B0:31:FB:AF,1,62,-77,1,23,36,72
80:6F:B0:31:FB:AF,1,63,-77,1,23,-108,-52
80:6F:B0:31:FB:AF,1,64,-77,1,23,69,-11
80:6F:B0:31:FB:AF,1,65,-77,1,23,-37,-83
80:6F:B0:31:FB:AF,1,66,-77,1,23,107,59
80:6F:B0:31:FB:AF,1,67,-77,1,23,-74,7
80:6F:B0:31:FB:AF,1,68,-77,1,23,18,80
80:6F:B0:31:FB:AF,1,69,-77,1,23,-97,-68
80:6F:B0:31:FB:AF,1,70,-77,1,23,70,6
80:6F:B0:31:FB:AF,1,71,-77,1,23,-15,-85
80:6F:B0:31:FB:AF,1,72,-77,1,23,95,68
80:6F:B0:31:FB:AF,1,73,-77,1,23,-71,0
80:6F:B0:31:FB:AF,1,74,-77,1,23,14,85
80:6F:B0:31:FB:AF,1,75,-77,1,23,-96,-73
80:6F:B0:31:FB:AF,1,76,-77,1,23,70,-5
80:6F:B0:31:FB:AF,1,77,-77,1,23,-24,-81
80:6F:B0:31:FB:AF,1,78,-77,1,23,95,74
80:6F:B0:31:FB:AF,1,79,-77,1,23,-75,-6
80:6F:B0:31:FB:AF,1,80,-77,1,23,4,90
80:6F:B0:31:FB:AF,1,81,-77,1,23,-79,-81
80:6F:B0:31:FB:AF,2,0,-80,1,32,-14,17
80:6F:B0:31:FB:AF,2,1,-80,1,32,76,32
80:6F:B0:31:FB:AF,2,2,-80,1,32,91,-56
80:6F:B0:31:FB:AF,2,3,-80,1,32,-1,-77
80:6F:B0:31:FB:AF,2,4,-80,1,32,-54,71
80:6F:B0:31:FB:AF,2,5,-80,1,32,41,11
80:6F:B0:31:FB:AF,2,6,-80,1,32,73,-68
80:6F:B0:31:FB:AF,2,7,-80,1,32,-11,-85
80:6F:B0:31:FB:AF,2,8,-80,1,32,30,-4
80:6F:B0:31:FB:AF,2,9,-80,1,32,-58,-46
80:6F:B0:31:FB:AF,2,10,-80,1,32,10,18
80:6F:B0:31:FB:AF,2,11,-80,1,32,6,-45
80:6F:B0:31:FB:AF,2,12,-80,1,32,92,34
80:6F:B0:31:FB:AF,2,13,-80,1,32,-66,5
80:6F:B0:31:FB:AF,2,14,-80,1,32,62,33
80:6F:B0:31:FB:AF,2,15,-80,1,32,-69,-43
80:6F:B0:31:FB:AF,2,16,-80,1,32,39,-6
80:6F:B0:31:FB:AF,2,17,-80,1,32,-8,-90
80:6F:B0:31:FB:AF,2,18,-80,1,32,59,32
80:6F:B0:31:FB:AF,2,19,-80,1,32,-7,-14
80:6F:B0:31:FB:AF,2,20,-80,1,32,47,77
80:6F:B0:31:FB:AF,2,21,-80,1,32,-91,-55
80:6F:B0:31:FB:AF,2,22,-80,1,32,66,-2
80:6F:B0:31:FB:AF,2,23,-80,1,32,0,-58
80:6F:B0:31:FB:AF,2,24,-80,1,32,80,42
80:6F:B0:31:FB:AF,2,25,-80,1,32,-48,4
80:6F:B0:31:FB:AF,2,26,-80,1,32,-23,90
80:6F:B0:31:FB:AF,2,27,-80,1,32,-39,-44
80:6F:B0:31:FB:AF,2,28,-80,1,32,15,5
80:6F:B0:31:FB:AF,2,29,-80,1,32,-21,-97
80:6F:B0:31:FB:AF,2,30,-80,1,32,39,53
80:6F:B0:31:FB:AF,2,31,-80,1,32,-72,-24
80:6F:B0:31:FB:AF,2,32,-80,1,32,-23,54
80:6F:B0:31:FB:AF,2,33,-80,1,32,-76,-56
80:6F:B0:31:FB:AF,2,34,-80,1,32,13,62
80:6F:B0:31:FB:AF,2,35,-80,1,32,11,-83
80:6F:B0:31:FB:AF,2,36,-80,1,32,51,49
80:6F:B0:31:FB:AF,2,37,-80,1,32,-50,-65
80:6F:B0:31:FB:AF,2,38,-80,1,32,0,20
80:6F:B0:31:FB:AF,2,39,-80,1,32,-25,-63
80:6F:B0:31:FB:AF,2,40,-80,1,32,68,40
80:6F:B0:31:FB:AF,2,41,-80,1,32,22,-45
80:6F:B0:31:FB:AF,2,42,-80,1,32,23,89
80:6F:B0:31:FB:AF,2,43,-80,1,32,-8,-56
80:6F:B0:31:FB:AF,2,44,-80,1,32,48,48
80:6F:B0:31:FB:AF,2,45,-80,1,32,-24,-110
80:6F:B0:31:FB:AF,2,46,-80,1,32,30,68
80:6F:B0:31:FB:AF,2,47,-80,1,32,-2,-92
80:6F:B0:31:FB:AF,2,48,-80,1,32,63,98
80:6F:B0:31:FB:AF,2,49,-80,1,32,-4,-15
80:6F:B0:31:FB:AF,2,50,-80,1,32,-17,19
80:6F:B0:31:FB:AF,2,51,-80,1,32,-10,-88
80:6F:B0:31:FB:AF,2,52,-80,1,32,-2,53
80:6F:B0:31:FB:AF,2,53,-80,1,32,-24,-51
80:6F:B0:31:FB:AF,2,54,-80,1,32,-3,109
80:6F:B0:31:FB:AF,2,55,-80,1,32,-25,-14
80:6F:B0:31:FB:AF,2,56,-80,1,32,-31,100
80:6F:B0:31:FB:AF,2,57,-80,1,32,-14,-54
80:6F:B0:31:FB:AF,2,58,-80,1,32,6,7
80:6F:B0:31:FB:AF,2,59,-80,1,32,-3,-100
80:6F:B0:31:FB:AF,2,60,-80,1,32,4,75
80:6F:B0:31:FB:AF,2,61,-80,1,32,8,-49
80:6F:B0:31:FB:AF,2,62,-80,1,32,-50,32
80:6F:B0:31:FB:AF,2,63,-80,1,32,14,-110
80:6F:B0:31:FB:AF,2,64,-80,1,32,-11,67
80:6F:B0:31:FB:AF,2,65,-80,1,32,55,-67
80:6F:B0:31:FB:AF,2,66,-80,1,32,20,110
80:6F:B0:31:FB:AF,2,67,-80,1,32,-38,-70
80:6F:B0:31:FB:AF,2,68,-80,1,32,-14,14
80:6F:B0:31:FB:AF,2,69,-80,1,32,17,-77
80:6F:B0:31:FB:AF,2,70,-80,1,32,-13,42
80:6F:B0:31:FB:AF,2,71,-80,1,32,-4,-91
80:6F:B0:31:FB:AF,2,72,-80,1,32,29,83
80:6F:B0:31:FB:AF,2,73,-80,1,32,15,-64
80:6F:B0:31:FB:AF,2,74,-80,1,32,-64,50
80:6F:B0:31:FB:AF,2,75,-80,1,32,6,-115
80:6F:B0:31:FB:AF,2,76,-80,1,32,-66,69
80:6F:B0:31:FB:AF,2,77,-80,1,32,-18,-20
80:6F:B0:31:FB:AF,2,78,-80,1,32,26,69
80:6F:B0:31:FB:AF,2,79,-80,1,32,-36,-6
80:6F:B0:31:FB:AF,2,80,-80,1,32,2,53
80:6F:B0:31:FB:AF,2,81,-80,1,32,31,-41
80:6F:B0:31:FB:AF,3,0,-75,1,13,-46,26
80:6F:B0:31:FB:AF,3,1,-75,1,13,21,47
80:6F:B0:31:FB:AF,3,2,-75,1,13,48,-17
80:6F:B0:31:FB:AF,3,3,-75,1,13,-16,-51
80:6F:B0:31:FB:AF,3,4,-75,1,13,-50,14
80:6F:B0:31:FB:AF,3,5,-75,1,13,19,50
80:6F:B0:31:FB:AF,3,6,-75,1,13,53,-26
80:6F:B0:31:FB:AF,3,7,-75,1,13,-22,-47
80:6F:B0:31:FB:AF,3,8,-75,1,13,17,48
80:6F:B0:31:FB:AF,3,9,-75,1,13,-71,-30
80:6F:B0:31:FB:AF,3,10,-75,1,13,55,-12
80:6F:B0:31:FB:AF,3,11,-75,1,13,-18,-54
80:6F:B0:31:FB:AF,3,12,-75,1,13,68,39
80:6F:B0:31:FB:AF,3,13,-75,1,13,-56,2
80:6F:B0:31:FB:AF,3,14,-75,1,13,9,50
80:6F:B0:31:FB:AF,3,15,-75,1,13,-61,-29
80:6F:B0:31:FB:AF,3,16,-75,1,13,58,-10
80:6F:B0:31:FB:AF,3,17,-75,1,13,-11,-45
80:6F:B0:31:FB:AF,3,18,-75,1,13,60,35
80:6F:B0:31:FB:AF,3,19,-75,1,13,-56,0
80:6F:B0:31:FB:AF,3,20,-75,1,13,18,50
80:6F:B0:31:FB:AF,3,21,-75,1,13,-64,-32
80:6F:B0:31:FB:AF,3,22,-75,1,13,50,2
80:6F:B0:31:FB:AF,3,23,-75,1,13,-9,-56
80:6F:B0:31:FB:AF,3,24,-75,1,13,65,30
80:6F:B0:31:FB:AF,3,25,-75,1,13,-63,2
80:6F:B0:31:FB:AF,3,26,-75,1,13,2,52
80:6F:B0:31:FB:AF,3,27,-75,1,13,-61,-48
80:6F:B0:31:FB:AF,3,28,-75,1,13,56,0
80:6F:B0:31:FB:AF,3,29,-75,1,13,-11,-52
80:6F:B0:31:FB:AF,3,30,-75,1,13,54,45
80:6F:B0:31:FB:AF,3,31,-75,1,13,-56,-1
80:6F:B0:31:FB:AF,3,32,-75,1,13,3,50
80:6F:B0:31:FB:AF,3,33,-75,1,13,-63,-46
80:6F:B0:31:FB:AF,3,34,-75,1,13,52,6
80:6F:B0:31:FB:AF,3,35,-75,1,13,-1,-50
80:6F:B0:31:FB:AF,3,36,-75,1,13,53,46
80:6F:B0:31:FB:AF,3,37,-75,1,13,-50,-6
80:6F:B0:31:FB:AF,3,38,-75,1,13,13,49
80:6F:B0:31:FB:AF,3,39,-75,1,13,-50,-49
80:6F:B0:31:FB:AF,3,40,-75,1,13,50,14
80:6F:B0:31:FB:AF,3,41,-75,1,13,0,-47
80:6F:B0:31:FB:AF,3,42,-75,1,13,59,52
80:6F:B0:31:FB:AF,3,43,-75,1,13,-56,-13
80:6F:B0:31:FB:AF,3,44,-75,1,13,-8,48
80:6F:B0:31:FB:AF,3,45,-75,1,13,-49,-55
80:6F:B0:31:FB:AF,3,46,-75,1,13,52,23
80:6F:B0:31:FB:AF,3,47,-75,1,13,0,-55
80:6F:B0:31:FB:AF,3,48,-75,1,13,49,57
80:6F:B0:31:FB:AF,3,49,-75,1,13,-60,-14
80:6F:B0:31:FB:AF,3,50,-75,1,13,-9,56
80:6F:B0:31:FB:AF,3,51,-75,1,13,-40,-64
80:6F:B0:31:FB:AF,3,52,-75,1,13,55,14
80:6F:B0:31:FB:AF,3,53,-75,1,13,13,-49
80:6F:B0:31:FB:AF,3,54,-75,1,13,49,66
80:6F:B0:31:FB:AF,3,55,-75,1,13,-48,-24
80:6F:B0:31:FB:AF,3,56,-75,1,13,-15,48
80:6F:B0:31:FB:AF,3,57,-75,1,13,-33,-67
80:6F:B0:31:FB:AF,3,58,-75,1,13,51,27
80:6F:B0:31:FB:AF,3,59,-75,1,13,15,-55
80:6F:B0:31:FB:AF,3,60,-75,1,13,35,66
80:6F:B0:31:FB:AF,3,61,-75,1,13,-44,-25
80:6F:B0:31:FB:AF,3,62,-75,1,13,-13,50
80:6F:B0:31:FB:AF,3,63,-75,1,13,-42,-66
80:6F:B0:31:FB:AF,3,64,-75,1,13,50,22
80:6F:B0:31:FB:AF,3,65,-75,1,13,19,-48
80:6F:B0:31:FB:AF,3,66,-75,1,13,39,70
80:6F:B0:31:FB:AF,3,67,-75,1,13,-39,-32
80:6F:B0:31:FB:AF,3,68,-75,1,13,-29,38
80:6F:B0:31:FB:AF,3,69,-75,1,13,-20,-72
80:6F:B0:31:FB:AF,3,70,-75,1,13,46,34
80:6F:B0:31:FB:AF,3,71,-75,1,13,23,-44
80:6F:B0:31:FB:AF,3,72,-75,1,13,26,68
80:6F:B0:31:FB:AF,3,73,-75,1,13,-49,-30
80:6F:B0:31:FB:AF,3,74,-75,1,13,-26,44
80:6F:B0:31:FB:AF,3,75,-75,1,13,-16,-72
80:6F:B0:31:FB:AF,3,76,-75,1,13,38,40
80:6F:B0:31:FB:AF,3,77,-75,1,13,26,-43
80:6F:B0:31:FB:AF,3,78,-75,1,13,17,71
80:6F:B0:31:FB:AF,3,79,-75,1,13,-41,-38
80:6F:B0:31:FB:AF,3,80,-75,1,13,-30,41
80:6F:B0:31:FB:AF,3,81,-75,1,13,-14,-72
80:6F:B0:31:FB:AF,4,0,-78,1,31,-77,22
80:6F:B0:31:FB:AF,4,1,-78,1,31,20,73
80:6F:B0:31:FB:AF,4,2,-78,1,31,71,-27
80:6F:B0:31:FB:AF,4,3,-78,1,31,-26,-74
80:6F:B0:31:FB:AF,4,4,-78,1,31,-73,31
80:6F:B0:31:FB:AF,4,5,-78,1,31,29,72
80:6F:B0:31:FB:AF,4,6,-78,1,31,74,-26
80:6F:B0:31:FB:AF,4,7,-78,1,31,-25,-75
80:6F:B0:31:FB:AF,4,8,-78,1,31,37,69
80:6F:B0:31:FB:AF,4,9,-78,1,31,-94,-51
80:6F:B0:31:FB:AF,4,10,-78,1,31,67,13
80:6F:B0:31:FB:AF,4,11,-78,1,31,-25,-73
80:6F:B0:31:FB:AF,4,12,-78,1,31,89,62
80:6F:B0:31:FB:AF,4,13,-78,1,31,-71,-10
80:6F:B0:31:FB:AF,4,14,-78,1,31,24,75
80:6F:B0:31:FB:AF,4,15,-78,1,31,-86,-56
80:6F:B0:31:FB:AF,4,16,-78,1,31,64,14
80:6F:B0:31:FB:AF,4,17,-78,1,31,-32,-74
80:6F:B0:31:FB:AF,4,18,-78,1,31,91,40
80:6F:B0:31:FB:AF,4,19,-78,1,31,-66,0
80:6F:B0:31:FB:AF,4,20,-78,1,31,39,61
80:6F:B0:31:FB:AF,4,21,-78,1,31,-94,-36
80:6F:B0:31:FB:AF,4,22,-78,1,31,63,1
80:6F:B0:31:FB:AF,4,23,-78,1,31,-27,-74
80:6F:B0:31:FB:AF,4,24,-78,1,31,92,45
80:6F:B0:31:FB:AF,4,25,-78,1,31,-76,-5
80:6F:B0:31:FB:AF,4,26,-78,1,31,30,69
80:6F:B0:31:FB:AF,4,27,-78,1,31,-84,-40
80:6F:B0:31:FB:AF,4,28,-78,1,31,70,16
80:6F:B0:31:FB:AF,4,29,-78,1,31,-32,-69
80:6F:B0:31:FB:AF,4,30,-78,1,31,89,55
80:6F:B0:31:FB:AF,4,31,-78,1,31,-68,-6
80:6F:B0:31:FB:AF,4,32,-78,1,31,36,69
80:6F:B0:31:FB:AF,4,33,-78,1,31,-90,-53
80:6F:B0:31:FB:AF,4,34,-78,1,31,70,0
80:6F:B0:31:FB:AF,4,35,-78,1,31,-41,-69
80:6F:B0:31:FB:AF,4,36,-78,1,31,94,33
80:6F:B0:31:FB:AF,4,37,-78,1,31,-67,-7
80:6F:B0:31:FB:AF,4,38,-78,1,31,44,65
80:6F:B0:31:FB:AF,4,39,-78,1,31,-95,-42
80:6F:B0:31:FB:AF,4,40,-78,1,31,67,10
80:6F:B0:31:FB:AF,4,41,-78,1,31,-37,-72
80:6F:B0:31:FB:AF,4,42,-78,1,31,100,32
80:6F:B0:31:FB:AF,4,43,-78,1,31,-70,1
80:6F:B0:31:FB:AF,4,44,-78,1,31,48,61
80:6F:B0:31:FB:AF,4,45,-78,1,31,-100,-21
80:6F:B0:31:FB:AF,4,46,-78,1,31,74,-7
80:6F:B0:31:FB:AF,4,47,-78,1,31,-47,-71
80:6F:B0:31:FB:AF,4,48,-78,1,31,98,36
80:6F:B0:31:FB:AF,4,49,-78,1,31,-73,1
80:6F:B0:31:FB:AF,4,50,-78,1,31,40,67
80:6F:B0:31:FB:AF,4,51,-78,1,31,-95,-43
80:6F:B0:31:FB:AF,4,52,-78,1,31,72,-6
80:6F:B0:31:FB:AF,4,53,-78,1,31,-35,-64
80:6F:B0:31:FB:AF,4,54,-78,1,31,88,51
80:6F:B0:31:FB:AF,4,55,-78,1,31,-69,5
80:6F:B0:31:FB:AF,4,56,-78,1,31,41,67
80:6F:B0:31:FB:AF,4,57,-78,1,31,-99,-25
80:6F:B0:31:FB:AF,4,58,-78,1,31,70,0
80:6F:B0:31:FB:AF,4,59,-78,1,31,-42,-67
80:6F:B0:31:FB:AF,4,60,-78,1,31,93,42
80:6F:B0:31:FB:AF,4,61,-78,1,31,-67,-4
80:6F:B0:31:FB:AF,4,62,-78,1,31,48,58
80:6F:B0:31:FB:AF,4,63,-78,1,31,-103,-33
80:6F:B0:31:FB:AF,4,64,-78,1,31,64,1
80:6F:B0:31:FB:AF,4,65,-78,1,31,-34,-67
80:6F:B0:31:FB:AF,4,66,-78,1,31,94,32
80:6F:B0:31:FB:AF,4,67,-78,1,31,-72,14
80:6F:B0:31:FB:AF,4,68,-78,1,31,53,58
80:6F:B0:31:FB:AF,4,69,-78,1,31,-102,-16
80:6F:B0:31:FB:AF,4,70,-78,1,31,69,-13
80:6F:B0:31:FB:AF,4,71,-78,1,31,-63,-55
80:6F:B0:31:FB:AF,4,72,-78,1,31,102,11
80:6F:B0:31:FB:AF,4,73,-78,1,31,-63,8
80:6F:B0:31:FB:AF,4,74,-78,1,31,40,59
80:6F:B0:31:FB:AF,4,75,-78,1,31,-95,-27
80:6F:B0:31:FB:AF,4,76,-78,1,31,64,-12
80:6F:B0:31:FB:AF,4,77,-78,1,31,-61,-62
80:6F:B0:31:FB:AF,4,78,-78,1,31,100,21
80:6F:B0:31:FB:AF,4,79,-78,1,31,-79,3
80:6F:B0:31:FB:AF,4,80,-78,1,31,49,68
80:6F:B0:31:FB:AF,4,81,-78,1,31,-100,-35
80:6F:B0:31:FB:AF,5,0,-75,1,12,24,51
80:6F:B0:31:FB:AF,5,1,-75,1,12,48,-26
80:6F:B0:31:FB:AF,5,2,-75,1,12,-27,-46
80:6F:B0:31:FB:AF,5,3,-75,1,12,-46,26
80:6F:B0:31:FB:AF,5,4,-75,1,12,22,55
80:6F:B0:31:FB:AF,5,5,-75,1,12,52,-22
80:6F:B0:31:FB:AF,5,6,-75,1,12,-24,-50
80:6F:B0:31:FB:AF,5,7,-75,1,12,-51,21
80:6F:B0:31:FB:AF,5,8,-75,1,12,51,-25
80:6F:B0:31:FB:AF,5,9,-75,1,12,-25,67
80:6F:B0:31:FB:AF,5,10,-75,1,12,-12,-54
80:6F:B0:31:FB:AF,5,11,-75,1,12,-51,21
80:6F:B0:31:FB:AF,5,12,-75,1,12,27,-64
80:6F:B0:31:FB:AF,5,13,-75,1,12,7,58
80:6F:B0:31:FB:AF,5,14,-75,1,12,46,-16
80:6F:B0:31:FB:AF,5,15,-75,1,12,-32,64
80:6F:B0:31:FB:AF,5,16,-75,1,12,-4,-55
80:6F:B0:31:FB:AF,5,17,-75,1,12,-50,14
80:6F:B0:31:FB:AF,5,18,-75,1,12,30,-62
80:6F:B0:31:FB:AF,5,19,-75,1,12,11,56
80:6F:B0:31:FB:AF,5,20,-75,1,12,52,-12
80:6F:B0:31:FB:AF,5,21,-75,1,12,-30,63
80:6F:B0:31:FB:AF,5,22,-75,1,12,1,-57
80:6F:B0:31:FB:AF,5,23,-75,1,12,-51,4
